timestamp,site
2014-01-31 13:40:38,go.microsoft.com
2014-01-31 13:40:38,windows.microsoft.com
2014-01-31 13:40:38,res2.windows.microsoft.com
2014-01-31 13:40:38,res1.windows.microsoft.com
2014-01-31 13:40:38,ajax.microsoft.com
2014-01-31 13:40:38,js.microsoft.com
2014-01-31 13:40:39,res2.windows.microsoft.com
2014-01-31 13:40:39,res1.windows.microsoft.com
2014-01-31 13:40:39,windows.microsoft.com
2014-01-31 13:40:39,js.microsoft.com
2014-01-31 13:40:50,www.bing.com
2014-01-31 13:40:51,www.bing.com
2014-01-31 13:40:51,cms.abmr.net
2014-01-31 13:40:52,www.bing.com
2014-01-31 13:41:00,www.bing.com
2014-01-31 13:41:02,login.live.com
2014-01-31 13:41:03,www.bing.com
2014-01-31 13:41:04,www.bing.com
2014-01-31 13:41:05,login.live.com
2014-01-31 13:41:16,ssl.bing.com
2014-01-31 13:41:51,ieonline.microsoft.com
2014-01-31 14:01:03,www.bing.com
2014-01-31 14:01:04,fr-fr.facebook.com
2014-01-31 14:01:04,www.bing.com
2014-01-31 14:10:52,www.bing.com
2014-01-31 14:10:53,www.bing.com
2014-01-31 14:10:55,www.bing.com
2014-01-31 14:10:56,www.bing.com
2014-01-31 14:10:58,www.bing.com
2014-01-31 14:10:59,www.bing.com
2014-01-31 14:11:00,www.bing.com
2014-01-31 14:11:00,ts4.mm.bing.net
2014-01-31 14:11:00,ts3.mm.bing.net
2014-01-31 14:11:00,ts2.mm.bing.net
2014-01-31 14:11:00,ts1.mm.bing.net
2014-01-31 14:11:01,ts4.mm.bing.net
2014-01-31 14:11:01,www.bing.com
2014-01-31 14:11:01,ts1.mm.bing.net
2014-01-31 14:11:01,ts3.mm.bing.net
2014-01-31 14:11:01,ts2.mm.bing.net
2014-01-31 14:11:02,ts2.mm.bing.net
2014-01-31 14:11:02,ts3.mm.bing.net
2014-01-31 14:11:02,www.bing.com
2014-01-31 14:11:02,ts4.mm.bing.net
2014-01-31 14:11:02,ts1.mm.bing.net
2014-01-31 14:11:03,www.bing.com
2014-01-31 14:11:03,ts2.mm.bing.net
2014-01-31 14:11:03,ts4.mm.bing.net
2014-01-31 14:11:03,ts1.mm.bing.net
2014-01-31 14:11:03,ts3.mm.bing.net
2014-01-31 14:11:04,ts2.mm.bing.net
2014-01-31 14:11:04,login.live.com
2014-01-31 14:11:04,ts1.mm.bing.net
2014-01-31 14:11:04,ts3.mm.bing.net
2014-01-31 14:11:04,ts4.mm.bing.net
2014-01-31 14:11:04,www.bing.com
2014-01-31 14:11:05,www.bing.com
2014-01-31 14:11:05,ts4.mm.bing.net
2014-01-31 14:11:05,ts1.mm.bing.net
2014-01-31 14:11:05,ts2.mm.bing.net
2014-01-31 14:11:05,ts3.mm.bing.net
2014-01-31 14:11:06,www.bing.com
2014-01-31 14:11:06,login.live.com
2014-01-31 14:11:07,ts1.mm.bing.net
2014-01-31 14:11:08,ts1.mm.bing.net
2014-01-31 14:11:08,www.bing.com
2014-01-31 14:11:09,ts1.mm.bing.net
2014-01-31 14:11:09,www.bing.com
2014-01-31 14:11:10,ts1.mm.bing.net
2014-01-31 14:11:10,www.bing.com
2014-01-31 14:11:11,www.bing.com
2014-01-31 14:11:11,ts1.mm.bing.net
2014-01-31 14:11:12,ts1.mm.bing.net
2014-01-31 14:11:12,www.bing.com
2014-01-31 14:11:13,www.bing.com
2014-01-31 14:11:13,ts1.mm.bing.net
2014-01-31 14:11:14,www.bing.com
2014-01-31 14:11:15,www.bing.com
2014-01-31 14:11:18,www.bing.com
2014-01-31 14:11:20,ssl.bing.com
2014-01-31 14:11:20,www.bing.com
2014-01-31 14:11:21,www.bing.com
2014-01-31 14:11:22,www.bing.com
2014-01-31 14:11:23,www.bing.com
2014-01-31 14:11:23,ts1.mm.bing.net
2014-01-31 14:11:25,www.bing.com
2014-01-31 14:11:25,ts1.mm.bing.net
2014-01-31 14:11:26,www.bing.com
2014-01-31 14:11:27,www.bing.com
2014-01-31 14:11:29,www.bing.com
2014-01-31 14:11:35,www.bing.com
2014-01-31 14:11:37,www.bing.com
2014-01-31 14:11:38,www.bing.com
2014-01-31 14:11:39,ts1.mm.bing.net
2014-01-31 14:11:39,www.bing.com
2014-01-31 14:11:41,www.bing.com
2014-01-31 14:11:44,www.bing.com
2014-01-31 14:11:49,www.bing.com
2014-01-31 14:11:50,ts1.mm.bing.net
2014-01-31 14:11:50,www.bing.com
2014-01-31 14:11:52,www.bing.com
2014-01-31 14:11:52,ts1.mm.bing.net
2014-01-31 14:11:53,ssl.bing.com
2014-01-31 14:11:53,www.bing.com
2014-01-31 14:11:53,ts2.mm.bing.net
2014-01-31 14:11:53,ts1.mm.bing.net
2014-01-31 14:11:54,www.bing.com
2014-01-31 14:11:54,ts4.mm.bing.net
2014-01-31 14:11:54,ts4.explicit.bing.net
2014-01-31 14:11:54,ts2.mm.bing.net
2014-01-31 14:11:54,ts1.mm.bing.net
2014-01-31 14:11:54,ts3.mm.bing.net
2014-01-31 14:11:55,ts4.mm.bing.net
2014-01-31 14:11:55,ts3.mm.bing.net
2014-01-31 14:11:55,ts2.mm.bing.net
2014-01-31 14:11:55,ts1.mm.bing.net
2014-01-31 14:11:56,ts1.mm.bing.net
2014-01-31 14:11:59,www.bing.com
2014-01-31 14:12:09,ts2.mm.bing.net
2014-01-31 14:12:09,www.bing.com
2014-01-31 14:12:09,ts2.explicit.bing.net
2014-01-31 14:12:09,ts4.mm.bing.net
2014-01-31 14:12:09,ts1.mm.bing.net
