timestamp,site
2013-02-12 09:04:34,www.squid-cache.org
2013-02-12 09:07:34,www.squid-cache.org
2013-02-12 09:09:07,www.squid-cache.org
2013-02-12 09:11:10,www.google.fr
2013-02-12 09:11:13,www.google.com
2013-02-12 09:11:23,www.google.fr
2013-02-12 09:11:23,www.google.com
2013-02-12 09:11:23,wikipedia.org
2013-02-12 09:11:23,bits.wikimedia.org
2013-02-12 09:11:23,www.wikipedia.org
2013-02-12 09:11:40,bits.wikimedia.org
2013-02-12 09:11:44,bits.wikimedia.org
2013-02-12 09:11:44,fr.wikipedia.org
2013-02-12 09:11:45,bits.wikimedia.org
2013-02-12 09:11:45,fr.wikipedia.org
2013-02-12 09:11:46,bits.wikimedia.org
2013-02-12 09:11:46,meta.wikimedia.org
2013-02-12 09:11:46,fr.wikipedia.org
2013-02-12 09:11:47,meta.wikimedia.org
2013-02-12 09:11:47,fr.wikipedia.org
2013-02-12 09:11:47,bits.wikimedia.org
2013-02-12 09:11:47,login.wikimedia.org
2013-02-12 09:11:48,fr.wikipedia.org
2013-02-12 09:12:09,fr.wikipedia.org
2013-02-12 09:12:09,login.wikimedia.org
2013-02-12 09:14:37,lemonde.fr
2013-02-12 09:14:38,s1.lemde.fr
2013-02-12 09:14:38,www.lemonde.fr
2013-02-12 09:14:39,s2.lemde.fr
2013-02-12 09:14:39,s1.lemde.fr
2013-02-12 09:14:39,download.viamichelin.com
2013-02-12 09:14:41,s1.lemde.fr
2013-02-12 09:14:43,s1.lemde.fr
2013-02-12 09:14:43,publi.lemonde.fr
2013-02-12 09:14:43,s2.lemde.fr
2013-02-12 09:14:44,s1.lemde.fr
2013-02-12 09:14:45,s2.lemde.fr
2013-02-12 09:14:45,live.lemde.fr
2013-02-12 09:14:45,s1.lemde.fr
2013-02-12 09:14:45,www.lemonde.fr
2013-02-12 09:14:45,fpdownload2.macromedia.com
2013-02-12 09:14:45,listener.ezakus.net
2013-02-12 09:14:47,i1-js-14-3-01-10013-440426836-i.init.cedexis-radar.net
2013-02-12 09:14:49,level3.cedexis.com
2013-02-12 09:14:50,level3.cedexis.com
2013-02-12 09:14:57,live.lemde.fr
2013-02-12 09:14:57,s2.lemde.fr
2013-02-12 09:14:57,s1.lemde.fr
2013-02-12 09:14:58,s1.lemde.fr
2013-02-12 09:14:58,s2.lemde.fr
2013-02-12 09:15:09,live.lemde.fr
2013-02-12 09:15:10,s1.lemde.fr
2013-02-12 09:15:10,www.lemonde.fr
2013-02-12 09:15:11,s1.lemde.fr
2013-02-12 09:15:11,www.youtube.com
2013-02-12 09:15:12,www.lemonde.fr
2013-02-12 09:15:13,www.facebook.com
2013-02-12 09:15:13,kweb.videostep.com
2013-02-12 09:15:13,pixel.alephd.com
2013-02-12 09:15:13,static.videostep.com
2013-02-12 09:15:13,0pqg0hycqg.s.ad6media.fr
2013-02-12 09:15:13,s1.lemde.fr
2013-02-12 09:15:14,static.videostep.com
2013-02-12 09:15:14,affiliation.m6boutique.com
2013-02-12 09:15:14,style2.ad6.fr
2013-02-12 09:15:15,u.videostep.com
2013-02-12 09:15:15,s.videostep.com
2013-02-12 09:15:16,s1.lemde.fr
2013-02-12 09:15:16,www.lemonde.fr
2013-02-12 09:15:17,www.lemonde.fr
2013-02-12 09:15:18,s.ytimg.com
2013-02-12 09:15:18,s1.lemde.fr
2013-02-12 09:15:19,i1-js-14-3-01-10013-491754726-i.init.cedexis-radar.net
2013-02-12 09:15:19,www.m6boutique.com
2013-02-12 09:15:19,0pqg0hycqg.s.ad6media.fr
2013-02-12 09:15:19,i1.ytimg.com
2013-02-12 09:15:20,isi.m6boutique.com
2013-02-12 09:15:20,www.m6boutique.com
2013-02-12 09:15:20,live.lemde.fr
2013-02-12 09:15:20,track-61.trafiz.net
2013-02-12 09:15:21,www.google.com
2013-02-12 09:15:21,www.google.fr
2013-02-12 09:15:21,p.ivimedia.net
2013-02-12 09:15:21,stat.secure.hssdcp.com
2013-02-12 09:15:21,www.ebuyclub.com
2013-02-12 09:15:21,www.m6boutique.com
2013-02-12 09:15:21,trk.adbutter.net
2013-02-12 09:15:21,www.rtmlb.com
2013-02-12 09:15:21,retargeting.veoxa.com
2013-02-12 09:15:22,www.m6boutique.com
2013-02-12 09:15:22,calotag.com
2013-02-12 09:15:24,calotag.com
2013-02-12 09:15:32,live.lemde.fr
2013-02-12 09:15:44,live.lemde.fr
2013-02-12 09:15:56,live.lemde.fr
2013-02-12 09:15:58,cdnjs.cloudflare.com
2013-02-12 09:15:58,cshoppingbox.partner.leguide.com
2013-02-12 09:15:58,cimg.leguide.com
2013-02-12 09:15:58,codeorigin.jquery.com
2013-02-12 09:16:08,live.lemde.fr
2013-02-12 09:16:10,s1.lemde.fr
2013-02-12 09:16:14,s2.lemde.fr
2013-02-12 09:16:20,live.lemde.fr
2013-02-12 09:16:32,live.lemde.fr
2013-02-12 09:16:44,live.lemde.fr
2013-02-12 09:16:51,s1.lemde.fr
2013-02-12 09:16:52,s1.lemde.fr
2013-02-12 09:16:56,live.lemde.fr
2013-02-12 09:17:08,live.lemde.fr
2013-02-12 09:17:20,live.lemde.fr
2013-02-12 09:17:28,www.lemonde.fr
2013-02-12 09:17:28,s1.lemde.fr
2013-02-12 09:17:29,www.lemonde.fr
2013-02-12 09:17:30,pixel.alephd.com
2013-02-12 09:17:30,videosfr.s3.amazonaws.com
2013-02-12 09:17:32,live.lemde.fr
2013-02-12 09:17:32,www.lemonde.fr
2013-02-12 09:17:34,i1-js-14-3-01-10013-854526754-i.init.cedexis-radar.net
2013-02-12 09:17:38,aws-ap-southeast-2a.bench.cedexis.com
2013-02-12 09:17:39,aws-ap-southeast-2a.bench.cedexis.com
2013-02-12 09:17:44,live.lemde.fr
2013-02-12 09:17:56,live.lemde.fr
2013-02-12 09:18:01,s2.lemde.fr
2013-02-12 09:18:08,live.lemde.fr
2013-02-12 09:18:20,live.lemde.fr
2013-02-12 09:18:32,live.lemde.fr
2013-02-12 09:18:44,live.lemde.fr
2013-02-12 09:18:56,live.lemde.fr
2013-02-12 09:19:08,live.lemde.fr
2013-02-12 09:19:20,live.lemde.fr
2013-02-12 09:19:33,live.lemde.fr
2013-02-12 09:19:45,live.lemde.fr
2013-02-12 09:19:55,s1.lemde.fr
2013-02-12 09:19:57,live.lemde.fr
2013-02-12 09:20:09,live.lemde.fr
2013-02-12 09:20:14,s2.lemde.fr
2013-02-12 09:20:21,live.lemde.fr
2013-02-12 09:20:33,live.lemde.fr
2013-02-12 09:20:45,live.lemde.fr
2013-02-12 09:50:55,gmail.com
2013-02-12 09:50:55,mail.google.com
2013-02-12 09:50:56,accounts.youtube.com
2013-02-12 09:50:56,accounts.google.com
2013-02-12 09:50:57,mail.google.com
2013-02-12 09:51:12,accounts.google.fr
2013-02-12 09:51:13,accounts.youtube.com
2013-02-12 09:51:13,accounts.google.fr
2013-02-12 09:51:13,accounts.google.com
2013-02-12 09:51:14,mail.google.com
2013-02-12 09:51:14,clients2.google.com
2013-02-12 09:51:14,www.google.com
2013-02-12 09:51:14,apis.google.com
2013-02-12 09:51:15,mail.google.com
2013-02-12 09:51:15,www.google.com
2013-02-12 09:51:15,apis.google.com
2013-02-12 09:51:16,b.mail.google.com
2013-02-12 09:51:16,chatenabled.mail.google.com
2013-02-12 09:51:16,accounts.google.com
2013-02-12 09:51:18,mail.google.com
2013-02-12 09:51:18,chatenabled.mail.google.com
2013-02-12 09:51:23,apis.google.com
2013-02-12 09:51:31,apis.google.com
2013-02-12 09:52:02,wordpress.org
2013-02-12 09:52:02,s.wordpress.org
2013-02-12 09:52:03,platform.twitter.com
2013-02-12 09:52:03,s.wordpress.org
2013-02-12 09:52:03,gravatar.com
2013-02-12 09:52:03,wordpress.org
2013-02-12 09:52:04,twitter.com
2013-02-12 09:52:16,apis.google.com
2013-02-12 09:52:34,twitter.com
2013-02-12 09:52:54,mail.google.com
2013-02-12 09:52:57,addons.foxitsoftware.com
2013-02-12 09:52:59,addons.foxitsoftware.com
2013-02-12 09:53:01,addons.foxitsoftware.com
2013-02-12 09:53:05,www.facebook.com
2013-02-12 09:53:06,www.squid-cache.org
2013-02-12 09:55:09,0.gravatar.com
2013-02-12 09:56:09,craym.eu
2013-02-12 09:56:10,craym.eu
2013-02-12 09:56:18,craym.eu
2013-02-12 09:56:19,craym.eu
2013-02-12 09:56:28,craym.eu
2013-02-12 09:56:29,craym.eu
2013-02-12 09:56:43,s1.lemde.fr
2013-02-12 09:56:43,lemonde.fr
2013-02-12 09:56:43,www.lemonde.fr
2013-02-12 09:56:43,s2.lemde.fr
2013-02-12 09:56:45,s1.lemde.fr
2013-02-12 09:56:45,publi.lemonde.fr
2013-02-12 09:56:45,s2.lemde.fr
2013-02-12 09:56:46,www.lemonde.fr
2013-02-12 09:56:46,live.lemde.fr
2013-02-12 09:56:46,s2.lemde.fr
2013-02-12 09:56:46,s1.lemde.fr
2013-02-12 09:56:47,s2.lemde.fr
2013-02-12 09:56:47,s1.lemde.fr
2013-02-12 09:56:48,i1-js-14-3-01-10013-721373416-i.init.cedexis-radar.net
2013-02-12 09:56:48,cloudfront.cedexis.com
2013-02-12 09:56:49,cloudfront.cedexis.com
2013-02-12 09:56:54,sita-sin.bench.cedexis.com
2013-02-12 09:56:55,www.lemonde.fr
2013-02-12 09:56:55,sita-sin.bench.cedexis.com
2013-02-12 09:56:55,s1.lemde.fr
2013-02-12 09:56:56,s1.lemde.fr
2013-02-12 09:56:56,www.lemonde.fr
2013-02-12 09:56:56,kweb.videostep.com
2013-02-12 09:56:56,static.videostep.com
2013-02-12 09:56:57,static.videostep.com
2013-02-12 09:56:57,pixel.alephd.com
2013-02-12 09:56:57,u.videostep.com
2013-02-12 09:56:57,s.videostep.com
2013-02-12 09:56:57,www.lemonde.fr
2013-02-12 09:56:58,media.kpsule.me
2013-02-12 09:56:58,services.kpsule.me
2013-02-12 09:56:58,player.kpsule.me
2013-02-12 09:56:58,www.lemonde.fr
2013-02-12 09:56:59,services.kpsule.me
2013-02-12 09:56:59,media.kpsule.me
2013-02-12 09:57:00,live.lemde.fr
2013-02-12 09:57:13,live.lemde.fr
2013-02-12 09:57:25,live.lemde.fr
2013-02-12 09:57:37,live.lemde.fr
2013-02-12 09:57:49,live.lemde.fr
2013-02-12 09:58:01,live.lemde.fr
2013-02-12 09:58:13,live.lemde.fr
2013-02-12 09:58:25,live.lemde.fr
2013-02-12 09:58:32,media.kpsule.me
2013-02-12 09:58:36,www.google.fr
2013-02-12 09:58:36,www.google.com
2013-02-12 09:58:40,live.lemde.fr
2013-02-12 09:58:40,apis.google.com
2013-02-12 09:58:42,www.google.com
2013-02-12 09:58:48,www.google.fr
2013-02-12 09:58:52,live.lemde.fr
2013-02-12 09:59:04,live.lemde.fr
2013-02-12 09:59:16,live.lemde.fr
2013-02-12 09:59:28,live.lemde.fr
2013-02-12 09:59:40,live.lemde.fr
2013-02-12 09:59:52,live.lemde.fr
2013-02-12 10:00:04,live.lemde.fr
2013-02-12 10:00:16,live.lemde.fr
2013-02-12 10:00:28,live.lemde.fr
2013-02-12 10:00:40,live.lemde.fr
2013-02-12 10:00:53,live.lemde.fr
2013-02-12 10:01:00,www.google.fr
2013-02-12 10:01:01,ajax.googleapis.com
2013-02-12 10:01:04,live.lemde.fr
2013-02-12 10:01:16,live.lemde.fr
2013-02-12 10:01:29,live.lemde.fr
2013-02-12 10:01:41,live.lemde.fr
2013-02-12 10:01:53,live.lemde.fr
2013-02-12 10:02:05,live.lemde.fr
2013-02-12 10:02:17,live.lemde.fr
2013-02-12 10:02:29,live.lemde.fr
2013-02-12 10:02:41,live.lemde.fr
2013-02-12 10:02:53,live.lemde.fr
2013-02-12 10:03:05,live.lemde.fr
2013-02-12 10:03:13,www.google.fr
2013-02-12 10:03:14,www.google.fr
2013-02-12 10:03:14,www.crous-clermont.fr
2013-02-12 10:03:15,www.crous-clermont.fr
2013-02-12 10:03:16,www.crous-clermont.fr
2013-02-12 10:03:17,www.crous-clermont.fr
2013-02-12 10:03:18,live.lemde.fr
2013-02-12 10:03:18,www.crous-clermont.fr
2013-02-12 10:03:19,www.crous-clermont.fr
2013-02-12 10:03:29,live.lemde.fr
2013-02-12 10:03:29,www.google.fr
2013-02-12 10:03:30,www.google.fr
2013-02-12 10:03:30,fr.wikipedia.org
2013-02-12 10:03:30,bits.wikimedia.org
2013-02-12 10:03:31,bits.wikimedia.org
2013-02-12 10:03:31,meta.wikimedia.org
