timestamp,site
2014-01-02 10:01:01,armmf.adobe.com
2014-01-02 10:01:03,armmf.adobe.com
2014-01-02 10:01:04,armmf.adobe.com
2014-01-02 10:01:06,armmf.adobe.com
2014-01-02 10:03:45,go.microsoft.com
2014-01-02 10:03:46,www.iegallery.com
2014-01-02 10:03:47,www.iegallery.com
2014-01-02 10:03:48,www.iegallery.com
2014-01-02 10:03:49,www.iegallery.com
2014-01-02 10:03:51,api.bing.com
2014-01-02 10:03:52,www.bing.com
2014-01-02 10:03:52,api.bing.com
2014-01-02 10:03:53,www.bing.com
2014-01-02 10:03:54,www.bing.com
2014-01-02 10:03:54,cms.abmr.net
2014-01-02 10:03:55,ssl.bing.com
2014-01-02 10:03:55,login.live.com
2014-01-02 10:03:56,www.bing.com
2014-01-02 10:04:03,www.bing.com
2014-01-02 10:04:03,api.bing.com
2014-01-02 10:04:04,api.bing.com
2014-01-02 10:04:10,www.bing.com
2014-01-02 10:04:11,www.google.fr
2014-01-02 10:04:11,www.bing.com
2014-01-02 10:04:12,www.google.fr
2014-01-02 10:04:12,login.live.com
2014-01-02 10:04:12,www.google.com
2014-01-02 10:04:12,ssl.bing.com
2014-01-02 10:04:13,www.google.fr
2014-01-02 10:04:15,www.google.com
2014-01-02 10:04:16,www.google.fr
2014-01-02 10:04:17,www.google.fr
2014-01-02 10:05:17,www.google.fr
2014-01-02 10:55:22,office14client.microsoft.com
2014-01-02 10:55:23,office.microsoft.com
2014-01-02 10:55:24,office.microsoft.com
2014-01-02 10:55:25,office.microsoft.com
2014-01-02 11:00:38,logging.windows.microsoft.com
2014-01-02 11:01:38,logging.windows.microsoft.com
2014-01-02 11:19:19,api.bing.com
2014-01-02 11:19:20,api.bing.com
2014-01-02 11:19:24,www.bing.com
2014-01-02 11:19:26,login.live.com
2014-01-02 11:19:26,www.bing.com
2014-01-02 11:19:26,www.psg.fr
2014-01-02 11:19:26,s.psg.fr
2014-01-02 11:19:26,www.google.com
2014-01-02 11:19:26,www.google.fr
2014-01-02 11:27:38,s.psg.fr
2014-01-02 11:27:38,www.psg.fr
2014-01-02 11:27:39,s.psg.fr
2014-01-02 11:27:39,platform.twitter.com
