timestamp,site
2013-11-21 08:14:50,javadl-esd-secure.oracle.com
2013-11-21 08:17:54,cnfg.toolbarservices.com
2013-11-21 08:17:55,utils.delta-search.com
2013-11-21 08:17:55,ajax.googleapis.com
2013-11-21 08:17:55,www.google.com
2013-11-21 08:17:57,img.babylon.com
2013-11-21 08:17:57,ajax.googleapis.com
2013-11-21 08:18:11,ieonline.microsoft.com
2013-11-21 08:20:35,img.babylon.com
2013-11-21 08:20:40,www.google.com
2013-11-21 08:23:39,go.microsoft.com
2013-11-21 08:23:39,ieonline.microsoft.com
2013-11-21 08:25:07,img.babylon.com
2013-11-21 08:25:22,img.babylon.com
2013-11-21 08:39:39,img.babylon.com
2013-11-21 08:47:35,img.babylon.com
2013-11-21 08:47:41,www.google.fr
2013-11-21 08:47:42,apis.google.com
2013-11-21 08:47:43,www.google.com
2013-11-21 08:47:45,www.google.fr
2013-11-21 08:47:47,www.google.fr
2013-11-21 08:47:47,www.hotmail.com
2013-11-21 08:47:48,login.live.com
2013-11-21 08:47:49,apis.google.com
2013-11-21 08:47:49,www.google.fr
2013-11-21 08:47:49,www.google.com
2013-11-21 08:47:50,login.live.com
2013-11-21 08:47:51,windowslive.tt.omtrdc.net
2013-11-21 08:48:01,windowslive.tt.omtrdc.net
2013-11-21 08:48:04,login.live.com
2013-11-21 08:48:05,login.live.com
2013-11-21 08:48:07,mail.live.com
2013-11-21 08:48:09,cid-755e0bac83225586.users.storage.live.com
2013-11-21 08:48:09,dub116.mail.live.com
2013-11-21 08:48:10,dub116.mail.live.com
2013-11-21 08:48:10,people.directory.live.com
2013-11-21 08:48:10,h.live.com
2013-11-21 08:48:11,h.live.com
2013-11-21 08:48:11,blufiles.storage.msn.com
2013-11-21 08:48:11,js.live.net
2013-11-21 08:48:12,secure.shared.live.com
2013-11-21 08:48:12,dub116.mail.live.com
2013-11-21 08:48:13,login.live.com
2013-11-21 08:48:14,api.skype.com
2013-11-21 08:48:15,go.trouter.io
2013-11-21 08:48:15,h.live.com
2013-11-21 08:48:15,prod.registrar.skype.com
2013-11-21 08:48:16,prod.registrar.skype.com
2013-11-21 08:48:39,dub116.mail.live.com
2013-11-21 08:48:39,storage.live.com
2013-11-21 08:48:41,secure.shared.live.com
2013-11-21 08:48:44,login.live.com
2013-11-21 08:48:44,dub116.mail.live.com
2013-11-21 08:48:45,h.live.com
2013-11-21 08:48:45,cid-755e0bac83225586.users.storage.live.com
2013-11-21 08:48:45,dub116.mail.live.com
2013-11-21 08:48:45,g.live.com
2013-11-21 08:48:46,go.trouter.io
2013-11-21 08:48:46,login.skype.com
2013-11-21 08:48:59,windowslive.tt.omtrdc.net
2013-11-21 08:49:36,img.babylon.com
2013-11-21 08:49:53,www.google.fr
2013-11-21 08:50:16,www.google.com
2013-11-21 08:50:16,www.developpez.com
2013-11-21 08:50:16,img.babylon.com
2013-11-21 08:50:16,matlab.developpez.com
2013-11-21 08:50:16,www.google.fr
2013-11-21 08:50:16,premium.hi-mediaserver.com
