timestamp,site
2013-11-12 14:29:48,office14client.microsoft.com
2013-11-12 14:29:49,office.microsoft.com
2013-11-12 14:30:15,www.foxitsoftware.com
2013-11-12 14:30:15,ad.foxitsoftware.com
2013-11-12 14:32:24,www.foxitsoftware.com
2013-11-12 14:32:24,ad.foxitsoftware.com
2013-11-12 14:46:08,onlinestores.metaservices.microsoft.com
2013-11-12 14:46:10,go.microsoft.com
2013-12-16 13:43:42,go.microsoft.com
2013-12-16 13:43:42,www.iegallery.com
2013-12-16 13:43:44,www.iegallery.com
2013-12-16 13:43:45,www.iegallery.com
2013-12-16 13:43:46,www.iegallery.com
2013-12-16 13:43:47,www.bing.com
2013-12-16 13:44:55,ieonline.microsoft.com
2013-12-16 14:04:11,api.bing.com
2013-12-16 14:04:22,api.bing.com
2013-12-16 14:04:23,api.bing.com
2013-12-16 14:04:26,api.bing.com
2013-12-16 14:04:27,api.bing.com
2013-12-16 14:04:28,api.bing.com
2013-12-16 14:04:30,api.bing.com
2013-12-16 14:04:32,api.bing.com
2013-12-16 14:04:33,www.bing.com
2013-12-16 14:04:34,www.bing.com
2013-12-16 14:04:35,www.bing.com
2013-12-16 14:04:35,cms.abmr.net
2013-12-16 14:04:39,www.bing.com
2013-12-16 14:04:40,fr.wikipedia.org
2013-12-16 14:04:40,bits.wikimedia.org
2013-12-16 14:04:41,bits.wikimedia.org
2013-12-16 14:04:41,login.wikimedia.org
2013-12-16 14:04:46,login.live.com
2013-12-16 14:05:00,bits.wikimedia.org
2013-12-16 14:05:00,meta.wikimedia.org
2013-12-16 14:05:00,fr.wikipedia.org
2013-12-16 14:05:14,bits.wikimedia.org
2013-12-16 14:05:14,fr.wikipedia.org
2013-12-16 14:06:14,bits.wikimedia.org
2013-12-16 14:06:18,www.bing.com
2013-12-16 14:06:29,login.live.com
2013-12-16 14:06:29,www.bing.com
2013-12-16 14:06:31,www.bing.com
2013-12-16 14:06:34,www.bing.com
2013-12-16 14:06:34,login.live.com
2013-12-16 14:06:35,fabrice.sincere.pagesperso-orange.fr
2013-12-16 14:06:44,ssl.bing.com
2013-12-16 14:06:46,ssl.bing.com
2013-12-16 15:12:17,api.bing.com
2013-12-16 15:12:20,api.bing.com
2013-12-16 15:12:21,api.bing.com
2013-12-16 15:12:22,api.bing.com
2013-12-16 15:12:23,api.bing.com
2013-12-16 15:12:26,www.bing.com
2013-12-16 15:12:31,blogperso.univ-rennes1.fr
2013-12-16 15:12:31,perso.univ-rennes1.fr
2013-12-16 15:12:31,www.bing.com
2013-12-16 15:12:39,login.live.com
2013-12-18 14:07:56,office14client.microsoft.com
2013-12-18 14:07:57,office.microsoft.com
2013-12-18 14:08:02,office.microsoft.com
2013-12-18 14:56:40,bibliotheque.clermont-universite.fr
2014-02-26 12:55:46,armmf.adobe.com
2014-02-26 12:55:48,armmf.adobe.com
2014-02-26 12:55:50,armmf.adobe.com
2014-04-14 13:28:51,www.bing.com
2014-04-14 13:28:51,auto.search.msn.com
2014-04-14 13:28:52,dev.virtualearth.net
2014-04-14 13:28:52,www.bing.com
2014-04-14 13:28:53,www.bing.com
2014-04-14 13:28:53,cms.abmr.net
2014-04-14 13:28:54,ajax.googleapis.com
2014-04-14 13:28:54,www.t2c.fr
2014-04-14 13:28:55,www.t2c.fr
2014-04-14 13:29:14,www.t2c.fr
2014-04-14 13:29:15,www.t2c.fr
2014-04-14 13:29:36,ajax.microsoft.com
2014-04-14 13:29:36,www.microsoft.com
2014-04-14 13:29:36,windows.microsoft.com
2014-04-14 13:29:36,res1.windows.microsoft.com
2014-04-14 13:29:36,res2.windows.microsoft.com
2014-04-14 13:29:37,js.microsoft.com
2014-04-14 13:29:37,res1.windows.microsoft.com
2014-04-14 13:29:37,res2.windows.microsoft.com
2014-04-14 13:29:37,windows.microsoft.com
2014-04-14 13:29:38,js.microsoft.com
2014-04-14 13:29:39,go.microsoft.com
2014-04-14 13:29:43,download.microsoft.com
2014-04-14 13:30:16,www.t2c.fr
2014-04-14 13:30:17,www.t2c.fr
2014-04-14 13:30:19,www.t2c.fr
2014-04-14 13:30:20,www.t2c.fr
2014-04-14 13:30:35,auto.search.msn.com
2014-04-14 13:30:35,www.bing.com
2014-04-14 13:30:36,www.bing.com
2014-04-14 13:30:37,www.bing.com
2014-04-14 13:30:38,login.live.com
2014-04-14 13:30:38,ajax.googleapis.com
2014-04-14 13:30:38,www.bing.com
2014-04-14 13:30:39,www.miniclip.com
2014-04-14 13:30:39,html5shiv.googlecode.com
2014-04-14 13:30:40,connect.facebook.net
2014-04-14 13:30:41,www.miniclip.com
2014-04-14 13:30:42,www.miniclip.com
2014-04-14 13:30:43,apis.google.com
2014-04-14 13:30:44,apis.google.com
2014-04-14 13:30:44,jserror.newrelic.com
2014-04-14 13:30:44,www.miniclip.com
2014-04-14 13:30:51,jserror.newrelic.com
2014-04-14 13:30:51,ajax.googleapis.com
2014-04-14 13:30:52,www.miniclip.com
2014-04-14 13:30:52,html5shiv.googlecode.com
2014-04-14 13:30:53,connect.facebook.net
2014-04-14 13:30:54,www.miniclip.com
2014-04-14 13:30:55,www.miniclip.com
2014-04-14 13:30:55,apis.google.com
2014-04-14 13:30:59,www.bing.com
2014-04-14 13:30:59,jserror.newrelic.com
2014-04-14 13:31:00,www.bing.com
2014-04-14 13:31:01,jeux.autoboost.fr
2014-04-14 13:31:01,connect.facebook.net
2014-04-14 13:31:01,platform.twitter.com
2014-04-14 13:31:02,www.facebook.com
2014-04-14 13:31:02,connect.facebook.net
2014-04-14 13:31:02,s-static.ak.facebook.com
2014-04-14 13:31:09,jeux.autoboost.fr
2014-04-14 13:36:06,www.bing.com
2014-04-14 13:36:06,auto.search.msn.com
2014-04-14 13:36:09,mail.live.com
2014-04-14 13:36:09,www.bing.com
2014-04-14 13:36:09,login.live.com
2014-04-14 13:36:10,login.live.com
2014-04-14 13:36:11,login.live.com
2014-04-14 13:36:25,windowslive.tt.omtrdc.net
2014-04-14 13:36:26,login.live.com
2014-04-14 13:36:28,dub114.mail.live.com
2014-04-14 13:36:28,mail.live.com
2014-04-14 13:36:30,dub114.mail.live.com
2014-04-14 13:36:34,cid-58ddd7526851d07d.users.storage.live.com
2014-04-14 13:36:36,h.bing.com
2014-04-14 13:37:06,h.live.com
2014-04-14 13:38:11,dub114.mail.live.com
2014-04-14 13:38:19,dub114.afx.ms
2014-04-14 13:39:16,login.live.com
2014-04-14 13:39:18,mail.live.com
2014-04-14 13:39:18,login.live.com
2014-04-14 13:39:19,login.live.com
2014-04-14 13:39:19,mid.live.com
2014-04-14 13:40:19,auto.search.msn.com
2014-04-14 13:40:20,www.bing.com
2014-04-14 13:40:22,login.live.com
2014-04-14 13:40:23,www.bing.com
2014-04-14 13:40:25,www.bing.com
2014-04-14 13:40:26,ssl.bing.com
2014-04-14 13:40:26,www.nikopik.com
2014-04-14 13:40:27,www.nikopik.com
2014-04-14 13:40:28,www.nikopik.com
2014-04-14 13:40:29,www.nikopik.com
2014-04-14 13:40:29,code.jquery.com
2014-04-14 13:40:30,www.nikopik.com
2014-04-14 13:40:31,www.nikopik.com
2014-04-14 13:40:32,www.nikopik.com
2014-04-14 13:40:33,www.nikopik.com
2014-04-14 13:40:34,www.nikopik.com
2014-04-14 13:40:35,www.nikopik.com
2014-04-14 13:40:35,apis.google.com
2014-04-14 13:40:36,www.nikopik.com
2014-04-14 13:40:37,www.nikopik.com
2014-04-14 13:40:37,jeuxrouille.com
2014-04-14 13:40:37,www.google.fr
2014-04-14 13:40:38,www.nikopik.com
2014-04-14 13:40:38,fr.clickintext.net
2014-04-14 13:40:39,www.nikopik.com
