session_id,target
1,0.00220944538642402
2,4.808745722329433e-09
3,1.872967229901949e-08
4,2.353526763263059e-08
5,3.13153803894535e-05
6,0.00021843452896176297
7,0.0005478152233971376
8,0.00013225261609085625
9,0.0007950841048573129
10,0.10313277528786242
11,3.037419787056986e-05
12,8.645114504535962e-05
13,0.00043758034492619185
14,0.3576809251471329
15,5.019989062502545e-05
16,0.004009372125884729
17,0.015199937219725167
18,3.192896035557316e-05
19,0.0009338311708709666
20,2.7295145384932364e-07
21,0.062323376936704394
22,5.553565418532581e-08
23,2.8666726141094238e-05
24,0.00033852174244539926
25,0.07177804493708563
26,4.596684811689677e-09
27,0.0006276132881222176
28,3.6913669772080526e-07
29,0.014566722787085755
30,0.00011077026584974399
31,0.013674254334516227
32,0.04383510733249969
33,0.0006205885123618932
34,9.341127083864014e-08
35,0.013395529264297152
36,0.0003265837214598243
37,6.199423109499105e-09
38,1.3748522256383816e-08
39,0.00011077026584974399
40,3.0000734524021207e-05
41,0.0004425665727118116
42,0.0012581381643228112
43,1.8712909783098341e-06
44,1.4062435380101173e-05
45,0.243797415602849
46,8.73008183484299e-06
47,0.009262309119484148
48,0.0005916357344967831
49,2.510627944254152e-05
50,9.502135615494212e-06
51,1.2405821489970087e-07
52,6.010413786621193e-06
53,0.03574661412259619
54,0.00010331789495141621
55,6.1468241562685985e-06
56,0.0018045596124650557
57,1.1779944573720479e-06
58,1.5449799099387237e-05
59,1.588419051525496e-05
60,6.6350090253567474e-06
61,9.051988781319003e-06
62,0.001367634218127581
63,1.5018916807680964e-05
64,3.214956224851732e-05
65,7.064393800169521e-06
66,1.1958441756721537e-07
67,0.00019598917080814485
68,0.00015696988904207183
69,0.09147465796413488
70,0.00014671998467772525
71,0.0002720185084556368
72,1.588419051525496e-05
73,0.030186414380280517
74,4.808745722329433e-09
75,2.8869368887064305e-05
76,0.00035996240406760746
77,0.00017100641144577716
78,0.0015256496682582062
79,7.262590018649651e-06
80,0.00012246299717846097
81,2.360075224663964e-05
82,3.911095499131365e-05
83,3.7290837551402935e-08
84,0.2497862522887782
85,1.363374458527361e-05
86,6.214349113154948e-07
87,0.0011985756003074347
88,0.0005871990893360337
89,0.00031458662276799657
90,0.018059607336674947
91,0.00013074143443232413
92,9.618555248255118e-06
93,0.03278186527890548
94,0.0008487205847010231
95,0.03878387717515296
96,3.3864225948796114e-08
97,9.70941061465951e-05
98,6.850552587961284e-05
99,2.1819321881755894e-05
100,0.00010115730912814395
101,0.0005102104765810445
102,0.07066868691237148
103,0.0022693346587569184
104,0.0023870353936225413
105,3.73488883702016e-06
106,0.0002781913395332403
107,0.0003326962719600042
108,1.931088315288712e-05
109,1.8132541484087415e-05
110,9.306937807440344e-05
111,0.00014643580748589452
112,2.5757544383967117e-07
113,0.015398433620257597
114,6.679660675471658e-06
115,0.00013002623532742103
116,0.0008126823150274532
117,0.0014483992187358952
118,0.004408574339414422
119,0.009804350289461932
120,0.00014706739888907882
121,3.8911652472633316e-05
122,0.00011077026584974399
123,0.0002837219430796695
124,2.3090310956563424e-05
125,0.0016310632012505842
126,4.571093518197646e-07
127,5.224773907973094e-09
128,0.00035465694353602233
129,0.0030233845470681903
130,0.0012009356508684834
131,0.013174769566691337
132,0.0005478152233971376
133,0.0008456878466734124
134,1.5116113377193618e-06
135,6.039938550151775e-06
136,3.214956224851732e-05
137,0.0003221554991253981
138,0.0016287004417781033
139,8.235970078252327e-07
140,0.0005439562657572774
141,3.238755716934179e-09
142,0.00030226728852952037
143,0.00029818894908958883
144,0.0007736479695845775
145,4.808745722329433e-09
146,0.011465717618686741
147,0.00036656818971126824
148,0.0005002947094937721
149,0.00038872975667105734
150,0.06116522806317426
151,6.868380713247286e-06
152,0.029650098445813237
153,0.001634673442839707
154,0.002593498476782785
155,1.561139558130442e-05
156,7.603868590545946e-05
157,7.627389377469453e-05
158,3.214956224851732e-05
159,1.4054390393048744e-06
160,0.00011077026584974399
161,0.0011893682919830637
162,5.2355171650284714e-05
163,0.00012424752185126364
164,0.0010177048898771426
165,6.561139331387967e-08
166,2.2392112733446982e-05
167,0.003674789901008756
168,0.00038872975667105734
169,0.0003924382019950253
170,0.0002097429481585445
171,0.0007315378962347203
172,0.00014094434124737844
173,5.460865993400386e-05
174,0.0002026666402487214
175,0.13206678877756234
176,0.0005838036456884133
177,0.005364444448180904
178,2.2695737268289468e-07
179,2.0663660815821275e-05
180,0.00010132544843504841
181,0.0007110475418576572
182,0.05227328101464612
183,0.00012974504213126905
184,7.354777323467618e-06
185,0.0002489171772775607
186,3.4213417781262004e-05
187,1.9504731446687895e-06
188,8.761726828743439e-07
189,0.0010201796495428398
190,1.2426262278810143e-05
191,0.00032054505743061
192,0.000356141177411589
193,0.0006428064431229123
194,0.02944717685160581
195,0.0003303683043743296
196,3.522436696154749e-09
197,0.0002305322374016528
198,0.001392524015733656
199,0.004436107621701187
200,8.14082004488317e-06
201,8.73008183484299e-06
202,0.022756327775036937
203,4.571093518197646e-07
204,0.0020702286981115346
205,0.0019661010522207347
206,7.230930571546835e-10
207,3.113543499235881e-05
208,0.056966911749944185
209,1.0601891156955952e-05
210,0.0017709956005411457
211,0.0003474657916328989
212,0.008576056191476404
213,3.866641489839014e-05
214,0.018069519316308624
215,0.05540805197216358
216,0.0014600042224975148
217,0.02213482303322582
218,0.0003924382019950253
219,0.004708451526264407
220,0.0003847955873565132
221,0.0005673093604165052
222,0.0003252951048076284
223,0.016079302397080702
224,0.0003924382019950253
225,0.031202367803688815
226,0.002918973256968769
227,0.00043571266054260894
228,2.3918155008151108e-05
229,9.78084199045146e-05
230,0.00031216068230932446
231,1.9935210585635857e-06
232,9.043871528789867e-05
233,3.1981340828906857e-05
234,0.0046833401497035675
235,2.0658640061058846e-05
236,0.004190474710077433
237,0.00040337013946476543
238,0.00039852829100511117
239,0.00011077026584974399
240,0.002824510287519574
241,7.354777323467618e-06
242,6.076416263952346e-08
243,1.9588777917958125e-08
244,6.422478521581586e-05
245,4.664744740706086e-05
246,1.5158226424669995e-06
247,0.044469502398004
248,9.654612716333065e-05
249,1.975691761259478e-06
250,8.139161316327495e-05
251,0.07863399888083561
252,0.00015843344555165962
253,2.9799344787518564e-05
254,0.031202367803688815
255,6.842286594342604e-05
256,1.0060546853495853e-09
257,0.002410774816648239
258,0.003928170139445151
259,0.0012169552478140072
260,0.026421960127995185
261,3.769995948460526e-05
262,0.056966911749944185
263,6.4089608613171e-05
264,0.00038872975667105734
265,0.0006619557135618967
266,1.6930637211607278e-06
267,5.704888315234521e-13
268,1.1117046617213288e-05
269,0.0002240256998883978
270,9.93425874796443e-05
271,1.415211059453398e-05
272,0.00042306126933443607
273,2.660584323008486e-05
274,0.0007830717606911775
275,0.0015710046226356923
276,4.089607534085673e-08
277,0.0003670021222064067
278,0.009332908821114422
279,9.942096400148978e-06
280,0.0007162202584835394
281,7.864634874189756e-06
282,0.00038948782305293147
283,0.000576724164396707
284,4.865741996646751e-06
285,3.827547926035643e-05
286,7.706643748296248e-10
287,0.00032358877685021386
288,1.6371108459016505e-06
289,0.00019252728975226218
290,7.064393800169521e-06
291,0.06416439398138557
292,0.00034501630622642157
293,0.0013098716483870567
294,3.022713527127983e-05
295,8.281387674437638e-05
296,8.911927723792788e-05
297,5.510809867231374e-05
298,4.550498571977325e-08
299,2.1371774247803689e-07
300,8.888025307506579e-05
301,7.064393800169521e-06
302,1.0079848911936128e-05
303,8.322400439815449e-08
304,0.012781833938616876
305,0.06445034878259964
306,5.3007428838406316e-05
307,0.0009281693401010965
308,0.0012368348865238175
309,0.0006017375444107642
310,5.258599063494037e-05
311,0.0018015973616793911
312,0.0073138266386046456
313,0.005704317362678301
314,5.9913891234792726e-05
315,1.0677204184116485e-05
316,1.7269419053678266e-06
317,0.0013033131757239482
318,6.0571248556976847e-05
319,3.0556355427390424e-05
320,1.3389734927518307e-06
321,0.0012901877992344726
322,9.268797600941938e-05
323,9.030340080643422e-05
324,0.009255324777342287
325,0.006293447829278505
326,0.0020028746017488196
327,4.4928222570476475e-05
328,0.0024182189616844055
329,0.00011077026584974399
330,1.119830044421684e-05
331,0.012738217168119846
332,0.012877415528354558
333,0.18691886969714328
334,1.8966477557282298e-05
335,0.0001730713097823175
336,0.0010184156776657802
337,0.022425228737938428
338,0.0125119292535968
339,2.823742465894624e-05
340,0.001444206077594298
341,6.3059071369931644e-06
342,0.0016359938298568136
343,0.0005332177784985232
344,0.00372298570641044
345,0.0009399871265292401
346,0.0025572692064830833
347,0.4107744656184988
348,2.2001413701990208e-05
349,6.697957635788679e-07
350,0.003422034031837877
351,0.00033956898462777124
352,0.014517872292813289
353,0.014395516080302729
354,0.00020021244759046975
355,0.0026233059326846745
356,0.0022597214812710075
357,4.119420586068761e-05
358,4.808745722329433e-09
359,0.044469502398004
360,5.0427393778667045e-06
361,0.07007724629525783
362,0.03878387717515296
363,0.0009590960653387018
364,0.0262039181501156
365,3.1184605114784666e-09
366,3.1099999515056645e-09
367,2.737522222046243e-08
368,0.0018629554068357356
369,0.0021436888340517733
370,0.0001485468004910367
371,0.0005478152233971376
372,1.0566879193383026e-05
