session_id,target
1,0.000328568032840494
2,2.8534412947741836e-06
3,9.310580282861805e-07
4,6.400676893988153e-07
5,0.00019883759360960298
6,7.07917446216298e-05
7,0.002940158270413055
8,0.0018538657366913994
9,0.00013319816685736878
10,0.0031562554760624813
11,0.00012458287025022616
12,1.6417472278703774e-05
13,7.943690703259808e-05
14,0.0222939773294613
15,0.0009111330541509599
16,0.0003704338436162699
17,0.02081003159751021
18,1.4592606571150511e-05
19,0.002477194741651426
20,2.042969477354304e-06
21,0.03478485889101652
22,3.361425857436295e-05
23,0.00026825139818410185
24,0.011891725406415097
25,0.07977011746353058
26,1.032285934760954e-05
27,0.0001408232187087303
28,8.471093029931377e-07
29,0.02057250596314748
30,0.0015431324061463984
31,0.027850534356886704
32,0.01724187879935357
33,0.000129035444187783
34,1.6620678905361016e-05
35,0.018902729236217684
36,0.0006332155755928443
37,8.276273560064577e-08
38,2.877717926488234e-06
39,0.00041987336161205505
40,1.124365899338175e-05
41,0.0017672203641174956
42,0.006545638994821322
43,0.00010011650318909962
44,0.00011333050138704301
45,0.1399780909512671
46,0.00023454495581474682
47,0.00035379255351523876
48,6.585955505793049e-05
49,0.0002543592745311278
50,8.121409072742876e-06
51,2.4311903809112605e-07
52,0.00011236868010856593
53,0.022866280303000277
54,0.0007715165540755124
55,0.0004031009325370458
56,0.020049812301023706
57,1.6031310449848328e-06
58,1.8443156947831555e-05
59,2.1256375121365635e-05
60,2.651191182397855e-06
61,8.621217170943298e-06
62,0.0002435666542610643
63,1.4695882014391737e-05
64,0.0005917958503159506
65,1.1160920936294519e-05
66,6.078693370551701e-06
67,0.0001619903477886074
68,0.0016910623816049088
69,0.057011392958235284
70,4.7974816587894375e-05
71,0.0016331386816618343
72,0.0005379998138388828
73,0.17343354952753876
74,7.291981995633902e-05
75,0.00021749107092652737
76,0.0023575966921863777
77,0.0018509429068742668
78,0.004882378669749757
79,0.00014352382310623514
80,8.880355714707105e-06
81,1.273834538539802e-05
82,0.001545577321969266
83,1.2466244175440796e-06
84,0.4800861267829708
85,0.0001547579759664044
86,6.110317091134158e-06
87,0.006116248163485805
88,0.0012625610063183293
89,0.002143074733279817
90,0.05242005159054944
91,3.53495879408779e-05
92,5.361509791750642e-06
93,0.046168479140383044
94,0.00017724420117407852
95,0.09253679055880096
96,3.144699194368436e-06
97,0.001347870695932783
98,2.4856885214495432e-05
99,1.987593148044325e-05
100,0.00018938595062467365
101,5.538333286593508e-05
102,0.12511205813484824
103,0.00020162633533817186
104,0.0002851115170353501
105,0.00017192540126348573
106,6.023324414584532e-05
107,0.014624128396784276
108,0.00018014927207318513
109,7.168913295684745e-06
110,1.9463680465534027e-05
111,0.0006260198619443293
112,5.398885497685677e-07
113,0.000599277535497412
114,2.7751437239669506e-06
115,3.941132116412888e-05
116,3.6686473897334285e-05
117,0.00020707070163402584
118,0.006083414379100126
119,0.00027614092147237716
120,0.0011397039433724315
121,1.9492751525468043e-05
122,3.152582991747185e-05
123,5.7610460575279994e-05
124,0.0002699972273206434
125,0.002101123737020966
126,2.8811381738322435e-06
127,1.3535832911235695e-06
128,5.519011422477228e-05
129,0.004633314646260116
130,0.005926239920490326
131,0.00023501304173184192
132,0.003423952522076104
133,0.0027577933546038555
134,5.061206653021784e-05
135,2.9647560510750445e-06
136,0.0011345472434514815
137,6.883901992964757e-05
138,0.004939223281679042
139,7.592638939772784e-06
140,9.354899805789321e-05
141,5.105606514211005e-07
142,3.8422891716119855e-05
143,0.0001332206903707968
144,0.0041803083897434075
145,2.2136807635408456e-06
146,0.0006991617579648315
147,7.283573190215365e-05
148,0.003826326018117015
149,0.0028246363292605894
150,0.03427126911183464
151,1.6516939075714915e-06
152,0.02097392395773868
153,7.877471537022679e-05
154,0.00012166790025650075
155,0.00021273747940016763
156,2.7083428663260027e-05
157,1.957124726010665e-05
158,0.0017504341608465
159,0.00011962440375023339
160,2.537310819498351e-05
161,0.006405606660365452
162,7.622456373343819e-05
163,0.0004921591460690321
164,0.00496383985224304
165,9.639162240930316e-06
166,1.2823301307929259e-05
167,0.012333040267782959
168,0.0028246363292605894
169,0.0021550613073355353
170,0.0005363609659525776
171,0.0030903247903548937
172,0.0008246398939164485
173,0.00032384812575994923
174,0.0009479544635215159
175,0.20489301365610668
176,0.004568914126330933
177,0.014083226988156018
178,1.0308707394622185e-05
179,0.0001565186841297485
180,0.0016192301353022992
181,4.1731892217361676e-05
182,0.001416471748764679
183,2.2312497338737592e-05
184,0.00013644692052711902
185,0.00012330552577807872
186,0.0007684286116256488
187,4.56149286164804e-06
188,3.697680295957221e-06
189,0.003833801370606524
190,0.00032620542255147735
191,8.573484349539293e-05
192,3.504555082882186e-05
193,0.00602882734307333
194,0.0008692902232843008
195,6.251995199300393e-05
196,2.353874199583375e-05
197,0.0011354607650067557
198,0.0034383294556540865
199,0.013823990982301068
200,1.8071010153518268e-05
201,0.00019227741672132393
202,0.020699132430560638
203,3.579804521753774e-06
204,0.0002506786376374768
205,0.0056578809133593
206,1.3073152276549992e-08
207,0.0008842048846140725
208,0.001170735141940532
209,2.7694327993645937e-06
210,0.01012708381377446
211,0.0013094666389638627
212,0.011094504024866707
213,1.5652410124655745e-05
214,0.02084807970860336
215,0.0010863469482524338
216,0.004910526522392703
217,0.03361842648129081
218,0.0017351890728427052
219,0.00030712472339805444
220,0.0029227464701871214
221,0.003504404999069458
222,4.810341452904649e-05
223,0.03639368120306921
224,0.0013101120486087618
225,0.014728765556942474
226,0.0058155747691311654
227,0.004216423144571595
228,0.0008114271474972824
229,4.955648120700795e-05
230,0.0019691137379091437
231,9.978310273791409e-05
232,2.2815473669631598e-05
233,2.1256463233651393e-05
234,0.0026392125977993696
235,0.0001708268849209512
236,0.00021374785788534889
237,0.002678475516926338
238,0.002381998245937449
239,0.00041987336161205505
240,0.005665478494372852
241,0.00010981957914397498
242,6.300346861553019e-08
243,1.0485607300400415e-07
244,4.0237911906039566e-05
245,0.00044934996539793497
246,8.982650688815122e-05
247,0.08011549704880544
248,0.0007815323774993162
249,4.6142286878845745e-05
250,0.0005900140694345203
251,0.03253704104795342
252,3.610669353394979e-05
253,3.931476738525406e-05
254,0.0005845874832034612
255,0.0019019062322339904
256,2.2725585910686967e-07
257,0.00022332850745081015
258,0.008704580416841197
259,0.004189518709725744
260,0.001016299058937529
261,0.0002314048783387766
262,0.0018062310716522034
263,0.0007551323014235331
264,0.0022746076557972573
265,0.00010665635829402901
