id,dep_delayed_15min
0,0.11180787171350241
1,0.10783344222379943
2,0.07959399034348862
3,0.19260225606264192
4,0.2992817133583994
5,0.09100531501712635
6,0.09594409409224303
7,0.23689647823993298
8,0.06527634901255051
9,0.2935974197381194
10,0.4645725737342205
11,0.274911616766002
12,0.11094242016996007
13,0.11248316021177691
14,0.06909619167771203
15,0.2667421911823011
16,0.07319159843647306
17,0.293105025872137
18,0.3242066761090663
19,0.08365164138871894
20,0.23194822234660176
21,0.0799524384348479
22,0.32146068887306867
23,0.12004433441121178
24,0.1654294331926941
25,0.3872256198588273
26,0.08114993257541024
27,0.07068604501747817
28,0.19567379732594578
29,0.0913469925232161
30,0.17926045960239545
31,0.4719400144673475
32,0.053476106606482755
33,0.17674752250506462
34,0.5900943375358904
35,0.286027177630022
36,0.09209933069369809
37,0.256805823860777
38,0.06101792649298079
39,0.3397231014330992
40,0.417815903077124
41,0.1448626281173361
42,0.1425306703740642
43,0.21033548176884478
44,0.08405136370250547
45,0.32223014712691317
46,0.043881451989459884
47,0.28855162048328525
48,0.7698234345377405
49,0.07090029994800487
50,0.39288169817348445
51,0.05145564549388196
52,0.08021290646559816
53,0.3550828408202514
54,0.11811736689951872
55,0.13747311345626886
56,0.2649141524350782
57,0.4284307616860706
58,0.05612301496255959
59,0.2852167453150229
60,0.2194927836882209
61,0.09040029428420249
62,0.12386910194384809
63,0.2487557928898403
64,0.19843707594699742
65,0.15780224352525593
66,0.05703302128189425
67,0.1502923579455926
68,0.14915856032838645
69,0.1526878580839074
70,0.07780730651520233
71,0.25581152982408334
72,0.3547243504297115
73,0.16723452815958653
74,0.42403300827896406
75,0.20282219881313393
76,0.05494065795452464
77,0.13135314372963838
78,0.05372915589897621
79,0.11686220490104748
80,0.182665278827034
81,0.3346796829277861
82,0.12174614470557132
83,0.13053858907650154
84,0.1935678661523944
85,0.07947607655146265
86,0.12457824694605846
87,0.1970089582759853
88,0.2021911610103273
89,0.07666874299325944
90,0.12870751071779746
91,0.20322103367051245
92,0.16112823446728378
93,0.2213317962628034
94,0.23194235159465726
95,0.11768753516375359
96,0.31497578829327405
97,0.10044905186060576
98,0.18234540127152218
99,0.2670845161964733
100,0.0689525465035296
101,0.5098549572360604
102,0.11732737620051266
103,0.21595038806960656
104,0.050218405622076336
105,0.06695976101961486
106,0.2953163553921029
107,0.09197747357205738
108,0.10495052384961562
109,0.20850683943901974
110,0.14039654253744716
111,0.18791865415719758
112,0.4080974975646601
113,0.085256040681152
114,0.05916080363464072
115,0.08051499464915753
116,0.07779191422561861
117,0.29800348828851736
118,0.05804862422823132
119,0.14487262275008295
120,0.5043431504485519
121,0.17402436544110952
122,0.1832355185930069
123,0.19310858814881735
124,0.16134604103239375
125,0.1105393511275745
126,0.1057653957319501
127,0.08182456588815396
128,0.19259894504633748
129,0.2384668746022609
130,0.32031541834148375
131,0.16364322050947225
132,0.07318199806251546
133,0.14823175672410507
134,0.329340963942032
135,0.26903350236587353
136,0.21322257185350538
137,0.49300519739657417
138,0.05041556191241581
139,0.12338552421679945
140,0.31326480155456227
141,0.2012401882560618
142,0.16118753406758776
143,0.20987071469609023
144,0.1533101822763849
145,0.21489570524751342
146,0.160618851863431
147,0.29099196133932187
148,0.0708626076876514
149,0.39091024021966886
150,0.2488253159787354
151,0.15798864624550946
