id,dep_delayed_15min
0,0.027154306
1,0.05616771
2,0.03715946
3,0.21694964
4,0.24593642
5,0.10481052
6,0.05122716
7,0.216204
8,0.14215499
9,0.3292854
10,0.22038181
11,0.2705843
12,0.13839474
13,0.14997195
14,0.06529873
15,0.24296337
16,0.074849956
17,0.27895302
18,0.50140214
19,0.016440872
20,0.20805447
21,0.030058332
22,0.21946786
23,0.12792644
24,0.235713
25,0.29375377
26,0.017120684
27,0.042079818
28,0.29704636
29,0.13621679
30,0.119555786
31,0.3455967
32,0.022424918
33,0.28811374
34,0.4767742
35,0.32722065
36,0.1475185
37,0.19215631
38,0.09292049
39,0.23333605
40,0.18357404
41,0.16787112
42,0.20792237
43,0.29253414
44,0.13882464
45,0.44673732
46,0.004553893
47,0.18940412
48,0.48812252
49,0.11067599
50,0.41060463
51,0.058833458
52,0.13011174
53,0.3830607
54,0.25818172
55,0.092510566
56,0.23391257
57,0.3276117
58,0.07700258
59,0.30599096
60,0.20390673
61,0.11212962
62,0.21968699
63,0.27837223
64,0.23593456
65,0.15487275
66,0.02498427
67,0.14918903
68,0.13318488
69,0.20214379
70,0.025674433
71,0.17204864
72,0.29375356
73,0.29131633
74,0.64115936
75,0.24607643
76,0.10099771
77,0.14334513
78,0.08368173
79,0.13115916
80,0.18066213
81,0.17387441
82,0.112599224
83,0.16190411
84,0.11758442
85,0.0149351405
86,0.12324896
87,0.21602459
88,0.22751492
89,0.18150127
90,0.18013242
91,0.29250288
92,0.14351788
93,0.14013116
94,0.16978009
95,0.14301251
96,0.3286715
97,0.31236356
98,0.18909404
99,0.2890688
100,0.123718135
101,0.17939553
102,0.067227036
103,0.18302347
104,0.011242292
105,0.08480679
106,0.25483736
107,0.07609041
108,0.14842199
109,0.21334727
110,0.19404165
111,0.22572304
112,0.50966305
113,0.026071362
114,0.049465653
115,0.12407824
116,0.10460572
117,0.51302385
118,0.05783173
119,0.12004129
120,0.30087677
121,0.27372786
122,0.19397229
123,0.149586
124,0.2017699
125,0.052621294
126,0.07768963
127,0.026061902
128,0.14219485
129,0.47152525
130,0.36978537
131,0.17528401
132,0.03650708
133,0.14546204
134,0.034604024
135,0.30897692
136,0.2223514
137,0.14902893
138,0.02114364
139,0.088528685
140,0.30624127
141,0.17218971
142,0.2648117
143,0.24352941
144,0.13434456
145,0.24284004
146,0.18786739
147,0.26229498
148,0.10099847
149,0.48213282
150,0.39672375
151,0.25447354
152,0.14654718
153,0.13899852
154,0.13348086
155,0.14869045
156,0.26518357
157,0.2574929
158,0.31737953
159,0.035251673
160,0.09884685
161,0.2676737
162,0.47931045
163,0.08604961
164,0.12153612
165,0.15529574
166,0.13712826
167,0.015181562
168,0.13205713
169,0.25253212
170,0.1831432
171,0.21599098
172,0.14716248
173,0.21444973
174,0.33549237
175,0.217183
176,0.11718478
177,0.0079062665
178,0.25785828
179,0.16760501
180,0.027817992
181,0.13531384
182,0.25788367
183,0.4663712
184,0.22270997
185,0.27970412
186,0.28467324
187,0.32721138
188,0.291879
189,0.29431808
190,0.35593364
191,0.3679058
192,0.13716577
193,0.14696336
194,0.21545738
195,0.11382219
196,0.102437235
197,0.10558071
198,0.3337953
199,0.19773448
200,0.21122189
