id,dep_delayed_15min
0,0.0005716261
1,0.00063253165
2,0.04174111
3,0.0031603137
4,0.3211821
5,0.0762183
6,0.0006512462
7,0.049667817
8,1.3838176e-05
9,0.33144635
10,0.96442276
11,0.95177263
12,0.001097665
13,0.00010357857
14,0.03610688
15,0.30111054
16,0.0023454253
17,0.026599558
18,0.30414248
19,0.0012713554
20,0.05398387
21,0.0139884055
22,0.7640156
23,0.0018154719
24,0.03125307
25,0.77251905
26,0.00041166987
27,0.002766613
28,0.0036984924
29,0.0004000827
30,0.00046312666
31,0.433766
32,5.1222127e-05
33,0.08594895
34,0.89584744
35,0.009622621
36,0.00010112907
37,0.06408688
38,0.009875583
39,0.5255191
40,0.7080692
41,0.009004113
42,0.007769574
43,0.1686491
44,0.00033083613
45,0.57440984
46,0.00022483444
47,0.14111158
48,0.9998555
49,0.0047733802
50,0.8290748
51,1.2991298e-05
52,0.08487017
53,0.21427125
54,2.7029448e-05
55,0.00028694735
56,0.639923
57,0.601441
58,3.030218e-06
59,0.042671017
60,0.08522394
61,0.0027536636
62,0.00036195718
63,0.07310985
64,0.009629059
65,0.0014784477
66,0.0017045618
67,0.012701129
68,0.0035684702
69,0.27957857
70,0.0055555147
71,0.03369226
72,0.4097632
73,0.0137719065
74,0.8881123
75,0.0035781497
76,5.7574775e-06
77,0.018794062
78,0.0010650727
79,0.0022292933
80,0.009905665
81,0.4013182
82,0.028999375
83,0.0010277815
84,0.00020789003
85,4.914929e-05
86,0.08185798
87,0.056388367
88,0.008069663
89,5.7468318e-05
90,0.003165219
91,0.026651917
92,0.0049877167
93,0.03298863
94,0.07716128
95,0.025115296
96,0.59203726
97,0.015272082
98,0.075900726
99,0.002936564
100,0.000271234
101,0.22211899
102,0.00017803161
103,0.0496897
104,4.525321e-06
105,0.00033065892
106,0.49225298
107,0.021302294
108,0.0010036434
109,0.011505888
110,0.00020054472
111,0.015035565
112,0.7753768
113,0.0009939072
114,0.016917482
115,0.0016442233
116,0.002415072
117,0.034041546
118,0.00017622986
119,0.014975033
120,0.93321395
121,0.05707041
122,0.19763017
123,0.11799297
124,0.008304331
125,0.06291191
126,0.0014492224
127,4.5747456e-05
128,0.28267974
129,0.091221854
130,0.11122096
131,0.012558909
132,0.0006176011
133,0.0043225144
134,0.044575576
135,0.3730037
136,0.017563935
137,0.75065035
138,2.6146072e-05
139,0.0009171173
140,0.13031276
141,0.050351594
142,0.040880226
143,0.47976795
144,0.040624518
145,0.022574693
146,0.14397854
147,0.032404926
148,0.00064827874
149,0.08035317
150,0.119489916
151,0.002788393
152,0.0007803333
153,5.4224106e-06
154,4.515909e-05
155,0.065798245
156,0.5814978
157,0.38845798
158,0.046277378
159,0.02259472
160,0.0115304915
161,0.11010007
162,0.5544322
163,0.003505873
164,0.010354109
165,0.0017517636
166,0.8918266
167,0.0021761577
168,0.33595687
169,0.00397256
170,0.20577776
171,0.0020254867
172,0.017043544
173,0.18517363
174,0.009597701
175,0.0033994638
176,8.654933e-06
177,5.3601267e-05
178,0.005166697
179,0.014737973
180,7.5967255e-05
181,0.052677926
182,0.9964539
183,0.5801746
184,0.00179635
185,0.614082
186,0.15126988
187,0.004993044
188,0.075517304
189,0.221297
190,0.9873065
191,0.56302875
192,0.4762676
193,0.72725344
194,0.022277866
195,5.889567e-05
196,0.008699003
197,0.0010415512
198,0.6783453
199,0.008808549
200,0.072169885
201,0.006012153
202,0.001148651
203,2.7412574e-05
204,0.089608215
205,0.05702674
206,0.8001771
207,0.015937442
208,0.050774954
209,0.012308766
210,0.011951359
211,0.00054896646
212,0.008697346
213,0.09621882
214,0.0034507397
215,0.04160172
216,0.00044083144
217,0.11197053
218,8.597659e-06
219,0.0014008217
220,0.00082991965
221,0.572045
222,0.029502643
223,0.0052888296
224,4.956783e-05
225,0.022534547
226,0.008693861
227,0.3299569
228,0.017847275
229,0.12166928
230,0.0014387812
231,0.030102057
232,1.3510597e-05
233,0.019126171
234,0.021926519
235,0.0065606404
236,0.00016962104
237,0.048663944
238,0.004829802
239,0.00085114414
240,0.733145
241,0.00012312084
242,0.0020301116
243,0.0147299
244,0.29973304
245,0.0044124797
246,0.5858857
247,0.1768928
248,0.8883655
249,0.3527836
250,0.0013115254
251,0.0003723053
252,0.0009763337
253,0.00071364566
254,0.41349784
255,0.0012765136
256,0.04652431
257,0.000115195064
258,0.0019359796
259,0.0004325086
260,0.48136732
261,0.0032164247
262,0.99939597
263,0.010988688
264,0.0023121773
265,0.023673799
266,0.020048672
267,0.0147295
268,0.12213467
269,0.37215325
270,0.007344801
271,0.034205
272,0.03422517
273,0.00027259687
274,0.008875993
275,0.008935712
276,0.003582186
277,0.021423558
278,0.02474271
279,0.04196817
280,0.07166047
281,0.06432136
282,0.028411014
283,0.021484004
284,0.052978255
285,0.0067625185
286,0.000655211
287,0.00056099327
288,0.30160633
289,0.000205352
290,0.0016167562
291,0.0017898203
292,0.06522531
293,0.01558323
294,0.5492177
295,0.0025979152
296,0.00012817772
297,0.14061718
298,0.05124009
299,3.0718948e-05
300,0.0010123618
301,0.6420104
302,0.11144581
303,0.049077075
304,0.007619407
305,0.1139786
306,0.29257765
307,0.0020274692
308,0.0074102283
309,0.08566086
310,0.049099624
311,0.0050914804
312,0.00020626468
313,0.02507164
314,0.0056305504
315,0.0067519443
316,0.0077078333
317,0.0042482344
318,0.17096956
319,0.020586893
320,0.0052775578
321,0.00086400955
322,2.671784e-05
323,0.19010174
324,0.014201389
325,0.06865994
326,0.0053081224
327,0.0007441573
328,0.001681061
329,0.26466098
330,0.004400771
331,0.871264
332,0.1442928
333,0.0015261809
334,0.015544728
335,0.07521223
336,0.011561266
337,0.0014121649
338,0.023418188
339,0.00014679196
340,0.04375858
341,0.09027344
342,0.0005875013
343,0.12395296
344,0.062228516
345,0.9904947
346,0.037418354
347,0.005159374
348,0.13060433
349,0.3583392
350,0.12471182
351,0.003781996
352,0.02003345
353,0.008647831
354,0.016607251
355,0.63688123
356,0.0006288934
357,0.11245475
358,0.23040436
359,0.12272075
360,6.330522e-05
361,0.010628912
362,0.14968044
363,0.21127701
364,9.068255e-06
365,0.003069961
366,0.57108843
367,0.6429241
368,0.041399013
369,0.057414692
370,0.0028634884
371,0.008216933
372,0.9171403
373,0.5701034
374,0.02591933
375,0.25745776
376,0.08002232
377,0.21268466
378,0.031537674
379,0.08615555
380,3.598068e-05
381,0.02274738
382,0.0574594
383,0.04255685
384,0.0022364128
385,6.0328435e-05
386,0.25238678
387,0.00076258817
388,0.003137312
389,0.009650969
390,0.5022078
391,0.009310664
392,0.014029161
393,0.0016317314
394,0.03322634
395,0.9420241
396,0.0037203843
397,0.00074094435
398,0.01925971
399,0.00086851296
400,0.27310297
401,0.0035648693
402,0.1319266
403,0.00020944308
404,0.02421707
405,0.0010618137
406,0.032257274
407,0.00073340227
408,0.0062465197
409,0.0050112377
410,0.0040369406
411,2.2646853e-05
412,0.0009036732
413,0.0030154584
414,0.6416238
415,0.032580614
416,0.87303376
417,0.0010396473
418,0.07148062
419,0.1585374
420,0.0069738007
421,0.00023755917
422,0.00014954894
423,0.08030935
424,0.08289499
425,0.0019104979
426,0.0017525902
427,0.1814936
428,0.15716548
429,0.1690721
430,0.030756062
431,0.00034639475
432,0.00877586
433,3.57232e-05
434,0.018936042
435,0.002716051
436,0.00278612
437,0.56922674
438,0.01748807
439,0.059149
440,0.036475178
441,0.0040626717
442,0.09878226
443,0.4479279
444,0.40329802
445,0.009762741
446,0.14134046
447,0.00360461
448,5.7067323e-06
449,0.6592771
450,0.5963517
451,0.19476052
452,0.008183408
453,7.354076e-05
454,0.00031608684
455,0.0060954443
456,0.10560741
457,0.0045758295
458,9.6217955e-05
459,0.00022279989
460,0.00078465557
461,0.00019551358
462,0.0010570845
463,0.119426
464,0.3085285
465,0.1050228
466,0.009266704
467,0.0009903513
468,0.00044227706
469,0.04742849
470,9.2264825e-05
471,0.042236622
472,0.029578846
473,0.2401428
474,0.001034761
475,0.008524519
476,0.00619656
477,0.048042018
478,0.18056703
479,0.3014108
480,0.00212583
481,0.04982161
482,0.013926888
483,0.00020977625
484,0.009496019
485,0.37067804
486,0.040201534
487,0.06915701
488,0.19719046
489,8.909791e-05
490,0.07453885
491,0.8865707
492,0.18082538
493,0.0025336263
494,0.010548583
495,0.056607142
496,0.04792842
497,0.001384057
498,0.003635581
499,0.3172241
500,0.64873016
501,0.82279426
502,0.003989348
503,0.00020473557
504,0.072044685
505,0.6027811
506,0.39577726
507,0.0045076525
508,0.0043872725
509,0.03409551
510,0.0048316517
511,0.8167349
512,0.9622573
513,0.0005564961
514,8.184723e-06
515,0.7052728
516,4.4587796e-06
517,0.06576928
518,0.055025283
519,0.18743278
520,5.947684e-05
521,0.0829538
522,0.005022389
523,0.029365882
524,0.01898825
525,0.018603625
526,0.018719446
527,0.001044569
528,0.09636882
529,0.0035594348
530,0.0010353512
531,0.008001378
532,0.51305425
533,3.6388585e-05
534,0.058172308
535,0.2545258
536,0.01731673
537,0.77114433
538,0.18167704
539,0.0028288066
540,0.09651552
541,0.8293848
542,0.05380462
543,0.6691987
544,8.841372e-05
545,0.3196948
546,0.000892693
547,0.052838884
548,0.004196991
549,0.016601825
550,0.1955806
551,0.0017783949
552,0.0030438516
553,0.0006433495
554,0.061938085
555,0.8062873
556,2.1964359e-05
557,0.018458627
558,0.00078000507
559,7.820532e-05
560,0.15089111
561,0.00045991444
562,0.12281899
563,0.15632293
564,0.002758463
565,8.539641e-05
566,0.00043097552
567,0.0051916065
568,0.0062773223
569,0.00071136386
570,0.704393
571,0.003393603
572,0.008068091
573,0.00012442464
574,0.2591988
575,0.0012029307
576,0.00027942183
577,0.0010543856
578,0.07769961
579,0.685422
580,0.002807741
581,0.86172044
582,0.019855954
583,0.3368451
584,0.61696684
585,0.15551683
586,0.072539285
587,0.099237755
588,0.25205117
589,0.07887484
590,0.014323802
591,0.030536795
592,0.096711025
593,0.00097429164
594,0.06349111
595,0.81810194
596,0.0022223378
597,0.013891904
598,0.006894481
599,0.019847205
600,0.0014053923
601,0.0061682872
602,0.97574425
603,0.00029319586
604,2.6612654e-06
605,0.9504221
606,9.761599e-06
607,0.02615987
608,0.30907443
609,0.69291586
610,0.22609468
611,0.32094267
612,5.9603568e-05
613,0.003128332
614,0.53437436
615,0.007438674
616,0.010084116
617,0.0013681053
618,0.010650561
619,0.0011039359
620,0.89757156
621,0.8403087
622,0.003055335
623,0.0031005326
624,0.000118318036
625,0.024445852
626,0.24646741
627,0.36803213
628,0.07888643
629,0.015458241
630,0.052766465
631,0.005023025
632,0.013712223
633,0.040380403
634,0.24813187
635,0.041063655
636,0.010803864
637,0.00066912564
638,0.52207935
639,0.011275857
640,0.0039946036
641,0.957612
642,0.5144506
643,0.01657226
644,0.0034147496
645,0.7654322
646,0.39260328
647,0.01842368
648,0.0007335547
649,8.6899054e-05
650,0.009319808
651,0.00081748905
652,0.10861518
653,0.0052622925
654,0.07862972
655,0.27385163
656,0.96957076
657,0.00031104404
658,0.7511646
659,0.001492877
660,0.006062554
661,0.000837888
662,0.12879767
663,0.4703901
664,0.021831913
665,0.0015614289
666,0.80035645
667,0.0007455496
668,0.78833675
669,0.86390316
670,0.012755794
671,0.02081844
672,0.89616144
673,0.9725558
674,0.0004916352
675,0.7846263
676,0.6888236
677,0.0144248875
678,0.0008703716
679,0.0006108962
680,0.00010775971
681,0.0005405039
682,0.69390774
683,0.026723616
684,0.0027103634
685,0.067364156
686,0.016501743
687,0.001456694
688,0.57952964
689,0.033940993
690,0.9611897
691,0.00067631225
692,0.00093187654
693,0.016019275
694,0.0020710612
695,0.02820858
696,0.012090056
697,0.5039611
698,0.50087947
699,0.0067649144
700,0.043207996
701,0.07209276
702,0.00754406
703,0.28828084
704,0.9748585
705,0.0036911375
706,0.009808881
707,0.69228905
708,0.04512466
709,0.28766108
710,0.099410005
711,0.025816176
712,0.008153903
713,0.9746372
714,0.0024750177
715,0.022029638
716,0.69959164
717,0.00023884691
718,0.046422713
719,0.016971748
720,0.0024335275
721,0.008824879
722,0.004713195
723,0.0007626608
724,0.7083335
725,0.124407195
726,0.15757807
727,0.12047264
728,0.0018625143
729,0.00038216656
730,0.036789246
731,0.12840496
732,0.0012036609
733,0.42474645
734,7.3171344e-05
735,0.009205329
736,0.0008455757
737,0.003411386
738,0.009780777
739,0.010491512
740,0.09729866
741,0.16320638
742,0.012833968
743,0.00035378936
744,0.580637
745,0.00021867634
746,0.56885904
747,0.18813443
748,0.14370273
749,0.0012901439
750,0.15886307
751,0.2696845
752,0.24896905
753,0.24777691
754,0.018340457
755,0.00029808006
756,0.0019032792
757,0.04893192
758,0.87989527
759,0.22791667
760,7.00905e-06
761,0.001227981
762,0.005481182
763,0.0012087391
764,0.2984882
765,0.019252982
766,0.0016682562
767,0.071055494
768,0.04925291
769,0.35172927
770,0.40605554
771,0.010491249
772,0.004730084
773,0.0114191845
774,0.73313457
775,0.4727585
776,0.0048283124
777,0.2274003
778,0.0008781729
779,0.20180647
780,0.0010212794
781,0.002625139
782,0.77486575
783,0.0010867149
784,0.3268809
785,4.6201792e-05
786,0.8499372
787,0.08130366
788,0.23337962
789,0.001502438
790,0.4632123
791,0.50904036
792,0.00093769655
793,0.00078467117
794,0.020881379
795,0.0211925
796,0.0016271423
797,0.010650199
798,0.01567413
799,2.0479898e-05
800,0.00019256616
801,0.001539476
802,0.025802327
803,0.0002736726
804,0.06345527
805,0.25786725
806,0.945918
807,0.0003054488
808,0.0026435382
809,0.019910453
810,0.008651443
811,0.0022800616
812,0.005787477
813,0.073801
814,0.0118040955
815,0.3011907
816,0.0028311615
817,0.013247277
818,0.0042740568
819,0.06006993
820,0.00434431
821,0.8587867
822,2.2858996e-05
823,0.0014683708
824,0.008569999
825,0.0007135998
826,0.005333844
827,0.23996456
828,0.00017482215
829,0.008356663
830,0.0038484568
831,0.028509853
832,0.43035364
833,0.020100838
834,0.00025023066
835,0.00023949612
836,0.47541228
837,0.1324798
838,0.06782117
839,0.16835462
840,0.004131354
841,0.0028624483
842,0.0124657685
843,0.28879324
844,0.9484087
845,0.00031619868
846,0.55100775
847,0.00025651144
848,0.0029505629
849,0.0005236664
850,0.66178435
851,0.0044070287
852,2.1942627e-05
853,0.49014518
854,3.9803213e-05
855,2.7393186e-05
856,0.0074525615
857,0.015075907
858,0.22733052
859,0.1786531
860,0.6537987
861,0.25072202
862,0.0007733253
863,0.0069671697
864,0.0005532346
865,0.011679874
866,0.0013630996
867,0.0050102677
868,0.034125987
869,0.2578707
870,0.4656562
871,0.010543104
872,0.00043427246
873,0.0011051671
874,0.97001094
875,0.0031131122
876,0.00037081374
877,0.3466635
878,0.9879578
879,0.17472473
880,0.006019318
881,0.002640731
882,8.519599e-05
883,0.002547886
884,0.15531945
885,0.21811543
886,0.14727584
887,0.0012103705
888,0.99920684
889,0.0059396583
890,0.00014010047
891,0.048951473
892,0.07373358
893,0.00015104756
894,0.009552241
895,0.00989044
896,0.000491761
897,0.02021698
898,0.70547295
899,0.030625828
900,0.020659616
901,0.07302995
902,0.0074430266
903,0.0020626297
904,0.0010804207
905,0.06746734
906,0.13448747
907,0.030778075
908,0.024836345
909,0.0159682
910,0.00039393126
911,0.95708144
912,0.04481946
913,0.17715797
914,0.014512266
915,0.0062273983
916,0.90843165
917,0.009306227
918,7.667189e-05
919,0.17145945
920,0.030867822
921,0.80484223
922,0.031237802
923,0.17097732
924,6.654516e-05
925,0.05794077
926,0.096230075
927,0.017554263
928,0.066719376
929,0.7756067
930,1.3888681e-05
931,0.20410123
932,0.10698683
933,0.00037033486
934,0.02460753
935,0.00060097384
936,0.8582544
