id,dep_delayed_15min
0,0.020110425
1,0.045171067
2,0.039797455
3,0.20882349
4,0.38363045
5,0.03673076
6,0.02131419
7,0.2108823
8,9.338926e-05
9,0.31347582
10,0.5206416
11,0.27025422
12,0.07269058
13,0.043564126
14,0.025523944
15,0.32460412
16,0.01288466
17,0.29479745
18,0.4257521
19,0.0010223517
20,0.25145343
21,0.01084587
22,0.15684944
23,0.10317909
24,0.09394608
25,0.47970012
26,0.0006799819
27,0.014208219
28,0.06634135
29,0.016932415
30,0.06942888
31,0.63281155
32,0.021195775
33,0.14843072
34,0.6776832
35,0.28273126
36,4.142711e-05
37,0.3576874
38,0.012068751
39,0.45343083
40,0.61421555
41,0.059873823
42,0.09736425
43,0.21566069
44,0.02613585
45,0.38898984
46,0.000102783684
47,0.37766904
48,0.9990345
49,0.022655534
50,0.47852978
51,1.2880283e-05
52,0.033928473
53,0.49665534
54,3.8277558e-05
55,0.07985554
56,0.3076582
57,0.47330502
58,2.8495024e-05
59,0.3362219
60,0.2909645
61,0.054914728
62,0.027755981
63,0.21650591
64,0.15654808
65,0.23659995
66,0.0025249645
67,0.072106495
68,0.14428581
69,0.17127517
70,0.0048991996
71,0.3350649
72,0.4922867
73,0.20474808
74,0.46732014
75,0.13448519
76,1.0464433e-05
77,0.15729757
78,0.004871202
79,0.049301215
80,0.2055671
81,0.45269027
82,0.08251897
83,0.10410007
84,0.2813862
85,0.000100069636
86,0.06539675
87,0.16011047
88,0.2500241
89,3.9538958e-05
90,0.07659497
91,0.20693213
92,0.10518387
93,0.2515986
94,0.41474405
95,0.09008407
96,0.42959082
97,0.070834994
98,0.21735515
99,0.34937564
100,0.0026774742
101,0.7348469
102,0.050214987
103,0.3044955
104,8.888893e-06
105,0.03345218
106,0.4421212
107,0.029774362
108,0.023588726
109,0.16352685
110,0.08764144
111,0.23990081
112,0.49693567
113,0.0043301634
114,0.007231309
115,0.036429506
116,0.025763037
117,0.32920107
118,0.017317045
119,0.09475704
120,0.76182014
121,0.13969289
122,0.14575864
123,0.26007697
124,0.117481664
125,0.14602838
126,0.06574564
127,0.01499048
128,0.23984973
129,0.21746816
130,0.37819862
131,0.13508298
132,0.016309101
133,0.1571542
134,0.48280302
135,0.1811898
136,0.24720119
137,0.78643197
138,0.0014190259
139,0.048543386
140,0.4210095
141,0.29514349
142,0.114902996
143,0.20043287
144,0.22985198
145,0.17148235
146,0.17795998
147,0.22668356
148,0.038758334
149,0.47219935
150,0.19952616
151,0.04201079
152,0.12512644
153,2.5771918e-05
154,6.968067e-05
155,0.08027658
156,0.3602288
157,0.31937107
158,0.2371487
159,0.030134058
160,0.057184555
161,0.14174342
162,0.7458733
163,0.09545776
164,0.13121726
165,0.080241315
166,0.19079036
167,0.0013031265
168,0.058862403
169,0.11189726
170,0.17845875
171,0.08679722
172,0.08524218
173,0.37229806
174,0.2784719
175,0.077998504
176,9.882742e-06
177,0.00036379826
178,0.09515394
179,0.2244761
180,0.010741611
181,0.2678295
182,0.74191535
183,0.42659333
184,0.046883114
185,0.47359723
186,0.19864394
187,0.15663607
188,0.21422026
189,0.43125126
190,0.8508686
191,0.47019896
192,0.26659513
193,0.14750528
194,0.21160454
195,0.00010247931
196,0.08275701
197,0.09289282
198,0.31333107
199,0.14099096
200,0.14216858
201,0.1705302
202,0.20296071
203,0.0014218497
204,0.0005221982
205,0.42659009
206,0.5613006
207,0.0011527911
208,0.5945995
209,0.13593954
210,0.023395794
211,0.16296773
212,0.17266923
213,0.1865136
214,0.05626195
215,0.23860857
216,0.0129312165
217,0.09373482
218,3.063703e-05
219,0.14328301
220,0.100176305
221,0.28709415
222,0.39157763
223,0.058607392
224,7.310076e-05
225,0.095686555
226,0.21093372
227,0.41182247
228,0.18054076
229,0.795338
230,0.009200681
231,0.21232931
232,7.827716e-05
233,0.1605706
234,0.13497108
235,0.064762644
236,0.00015612923
237,0.19188556
238,0.047495954
239,0.03140034
240,0.257438
241,0.0002468487
242,0.036282197
243,0.024017688
244,0.49529597
245,0.13891932
246,0.3823807
247,0.3666797
248,0.61942786
249,0.41746485
250,0.099448904
251,0.009673829
252,0.04052024
253,0.06489869
254,0.546567
255,0.09651082
256,0.045831114
257,0.008612975
258,0.11057043
259,0.00040914348
260,0.33988783
261,0.025318919
262,0.9992403
263,0.15259983
264,0.008331787
265,0.3281495
266,0.20648715
267,0.08459295
268,0.5569714
269,0.1652165
270,0.025978602
271,0.25074217
272,0.13368024
273,0.071242854
274,0.38358036
275,0.009759694
276,0.017037043
277,0.3013262
278,0.124859996
279,0.28672123
280,0.31583768
281,0.38637823
282,0.09225189
283,0.029396527
284,0.26895556
285,0.08612671
286,0.0061650844
287,0.061544906
288,0.13090399
289,0.027647868
290,0.046301052
291,0.09803317
292,0.39043674
293,0.29700685
294,0.38465482
295,0.02479023
296,0.00022167873
297,0.15141045
298,0.0950197
299,3.7161608e-05
300,0.21676174
301,0.49399406
302,0.29292282
303,0.1579611
304,0.2955252
305,0.1575827
306,0.16865012
307,0.0064339372
308,0.15464756
309,0.2380846
310,0.32226756
311,0.12371127
312,0.004762429
313,0.25663975
314,0.030411279
315,0.11937683
316,0.06554876
317,0.10330506
318,0.15458779
319,0.10634062
320,0.08836532
321,0.010419596
322,1.9876974e-05
323,0.14887033
324,0.10016014
325,0.55645674
326,0.0002884312
327,0.06494793
328,0.0055028745
329,0.19367166
330,0.09897818
331,0.6719705
332,0.018089902
333,0.027993588
334,0.10710459
335,0.24081588
336,0.11200345
337,0.06725279
338,0.23824662
339,0.03890451
340,0.14532235
341,0.15914702
342,0.01181552
343,0.2400075
344,0.41466737
345,0.9287408
346,0.057815958
347,0.25078517
348,0.23499244
349,0.29745862
350,0.18354484
351,0.12075055
352,0.308878
353,0.13161255
354,0.16392688
355,0.39997837
356,0.024602124
357,0.022928735
358,0.24112119
359,0.084833845
360,5.072998e-05
361,0.0026795836
362,0.045268536
363,0.2294279
364,6.361349e-05
365,0.37062934
366,0.9717746
367,0.14037156
368,0.23499608
369,0.17148823
370,0.05713656
371,0.23278767
372,0.751507
373,0.24221243
374,0.3006545
375,0.03911031
376,0.23972684
377,0.37797794
378,0.07099766
379,0.49637604
380,0.00010389155
381,0.15413949
382,0.28933114
383,0.24896935
384,0.04721891
385,2.531036e-05
386,0.35843402
387,0.015381459
388,0.23521242
389,0.05907885
390,0.39062196
391,0.08916069
392,0.12257895
393,0.0003424601
394,0.42004037
395,0.4347977
396,0.0029080163
397,0.0017980019
398,0.012517231
399,0.071880095
400,0.2995782
401,0.08619346
402,0.25248066
403,0.00019678009
404,0.108063355
405,0.016415339
406,0.2863535
407,0.03950001
408,0.2707505
409,0.06884588
410,0.26626292
411,0.00020747082
412,0.15033832
413,0.12274807
414,0.27505204
415,0.10805057
416,0.5004364
417,0.07239763
418,0.35442463
419,0.34875134
420,0.13742766
421,0.04324458
422,0.0049162596
423,0.10696146
424,0.24681447
425,0.1326442
426,0.038313
427,0.34157437
428,0.23554233
429,0.020348696
430,0.15914997
431,0.015642585
432,0.0025832695
433,1.788192e-05
434,0.23361541
435,0.077348664
436,0.12167261
437,0.480802
438,0.19339168
439,0.15414831
440,0.11296728
441,0.07022667
442,0.1716573
443,0.2675955
444,0.37726873
445,0.10009677
446,0.22398743
447,0.025937809
448,1.382976e-05
449,0.19946046
450,0.7504764
451,0.21193364
452,0.10720746
453,4.3708937e-05
454,0.071488485
455,0.003796125
456,0.27359655
457,0.08689871
458,0.00020460247
459,0.06420942
460,0.045509286
461,0.024501367
462,0.014212008
463,0.4793304
464,0.3031591
465,0.1569089
466,0.13719799
467,0.02167724
468,0.06154541
469,0.027841646
470,0.001556002
471,0.14966868
472,0.2780869
473,0.26467484
474,0.13889453
475,0.1469663
476,0.0082030725
477,0.18323204
478,0.13334072
479,0.37371036
480,0.05766294
481,0.109753855
482,0.18276064
483,0.07071737
484,0.23608063
485,0.04851199
486,0.38848633
487,0.32228872
488,0.1463892
489,0.0001114734
490,0.27417937
491,0.8512304
492,0.39673817
493,0.032984205
494,0.22596887
495,0.30002925
496,0.10498641
497,0.014336344
498,0.033250395
499,0.19646978
500,0.48863345
501,0.19933596
502,0.06155735
503,0.05809061
504,0.23304957
505,0.17541334
506,0.35220882
507,0.22900985
508,0.010511232
509,0.39365092
510,0.039570197
511,0.24806331
512,0.8422321
513,0.04357054
514,1.9914845e-05
515,0.434898
516,3.7788646e-05
517,0.23971424
518,0.20178132
519,0.18201035
520,0.0066979853
521,0.19114013
522,0.21034627
523,0.29819486
524,0.12134982
525,0.093488954
526,0.12698324
527,0.0005821427
528,0.18744467
529,0.07409041
530,0.13194996
531,0.09555286
532,0.1309285
533,0.00011842809
534,0.18904915
535,0.19648248
536,0.123851195
537,0.354013
538,0.51543665
539,0.105233684
540,0.46572423
541,0.40260532
542,0.5221214
543,0.93534845
544,0.026861466
545,0.35092506
546,0.023540605
547,0.28820124
548,0.06629774
549,0.23821901
550,0.9142102
551,0.019145189
552,0.06294578
553,0.19872738
554,0.08532136
555,0.7676903
556,0.08994947
557,0.122884855
558,0.0404324
559,0.008217836
560,0.17632124
561,0.058194548
562,0.28027815
563,0.22317702
564,0.035806518
565,0.00012945085
566,0.0023280547
567,0.20236057
568,0.055889882
569,0.002097641
570,0.2500833
571,0.008952014
572,0.1326636
573,0.00017859302
574,0.22370939
575,0.0035543647
576,0.00034148153
577,0.06855494
578,0.16916022
579,0.56999016
580,0.021967543
581,0.7823548
582,0.03596114
583,0.30966637
584,0.25110525
585,0.31777605
586,0.1430268
587,0.13351907
588,0.77077043
589,0.26802912
590,0.36045745
591,0.06115587
592,0.21788655
593,0.06996167
594,0.026160885
595,0.26885292
596,0.17102914
597,0.22912765
598,0.10229978
599,0.3130535
600,0.023235518
601,0.1985001
602,0.682835
603,0.037528913
604,1.14343875e-05
605,0.8595312
606,1.6532038e-05
607,0.09275132
608,0.2451804
609,0.5509954
610,0.22632144
611,0.0055465074
612,4.870464e-05
613,0.27476433
614,0.06830863
615,0.15404817
616,0.04881393
617,0.016533256
618,0.281831
619,0.043989062
620,0.64630044
621,0.4231632
622,0.11014708
623,0.013169973
624,0.004819877
625,0.21455084
626,0.5830417
627,0.18670683
628,0.24847949
629,0.049538516
630,0.12988454
631,0.12966399
632,0.135786
633,0.14243044
634,0.109530136
635,0.28663245
636,0.19561946
637,0.011583198
638,0.47179374
639,0.12220094
640,0.1494834
641,0.49934772
642,0.13560049
643,0.21036324
644,0.2421374
645,0.5921355
646,0.49081773
647,0.11493054
648,0.025383346
649,0.0003658752
650,0.16169296
651,0.016729103
652,0.04003254
653,0.17808422
654,0.34116098
655,0.17620002
656,0.5980397
657,0.051219814
658,0.32668987
659,0.050518412
660,0.020511936
661,0.0699192
662,0.24999195
663,0.34157896
664,0.2778461
665,0.012751958
666,0.50759256
667,0.01903029
668,0.67430174
669,0.34315905
670,0.061829202
671,0.1912665
672,0.24275672
673,0.99743915
674,0.0021849328
675,0.25903234
676,0.34857568
677,0.21981937
678,0.1020648
679,0.06367684
680,0.052786477
681,0.121391065
682,0.5265166
683,0.0036088098
684,0.015835809
685,0.26443303
686,0.3985081
687,0.01862327
688,0.59022
689,0.19858976
690,0.5356916
691,0.038014956
692,0.0025442312
693,0.11070669
694,0.059010513
695,0.19640353
696,0.246367
697,0.34824157
698,0.3901472
699,0.090015806
700,0.032592855
701,0.102956325
702,0.09955783
703,0.25787145
704,0.50165004
705,0.13120316
706,0.12319062
707,0.49254438
708,0.18842928
709,0.30193144
710,0.23361976
711,0.052302994
712,0.10108125
713,0.31708857
714,0.18521327
715,0.1943949
716,0.41095337
717,0.016231941
718,0.365066
719,0.028194133
720,0.12735178
721,0.08412829
722,0.128677
723,0.04208791
724,0.23877952
725,0.3009434
726,0.2216237
727,0.2028859
728,0.09423494
729,0.027656464
730,0.023019183
731,0.29699424
732,0.20339763
733,0.31406465
734,0.0043073664
735,0.10401443
736,0.0006658781
737,0.09130869
738,0.14506021
739,0.08950116
740,0.42658585
741,0.34471887
742,0.4048482
743,0.00017999607
744,0.4447781
745,0.0056628822
746,0.6876251
747,0.2143126
748,0.3571966
749,0.05703511
750,0.38460883
751,0.31935287
752,0.1291391
753,0.32130378
754,0.18467711
755,0.027390782
756,0.09267372
757,0.02377133
758,0.7517217
759,0.454168
760,1.833894e-05
761,0.17928232
762,0.0015771196
763,0.014784894
764,0.19943951
765,0.054447167
766,0.030725898
767,0.20120071
768,0.7024518
769,0.2865978
770,0.30259034
771,0.0994995
772,0.12991463
773,0.35914552
774,0.7247606
775,0.21487491
776,0.070271775
777,0.35858536
778,0.09479832
779,0.36600316
780,0.0053138635
781,0.06940768
782,0.34315017
783,0.1871947
784,0.053192526
785,0.0017794042
786,0.4276592
787,0.027969569
788,0.19529493
789,0.019873556
790,0.1246457
791,0.4213472
792,0.030704122
793,0.08206691
794,0.038431074
795,0.31228164
796,0.0010179499
797,0.12425315
798,0.08084257
799,0.00025392242
800,0.008472567
801,0.034900438
802,0.27520168
803,0.0066560903
804,0.21547759
805,0.27200985
806,0.59431076
807,0.00019417817
808,0.030695975
809,0.14857219
810,0.031611286
811,0.17568111
812,0.021958519
813,0.33757856
814,0.19714075
815,0.21167484
816,0.4868351
817,0.022715602
818,0.20304571
819,0.24227007
820,0.015787339
821,0.6387593
822,4.6824236e-05
823,0.07852843
824,0.05110337
825,0.00018813903
826,0.11990882
827,0.6182502
828,0.027818047
829,0.0035608234
830,0.08469773
831,0.047673844
832,0.7600733
833,0.21230689
834,0.021370074
835,0.016902477
836,0.4451268
837,0.303887
838,0.19280994
839,0.87542075
840,0.13150154
841,0.10137574
842,0.15217534
843,0.4475889
844,0.4341924
845,0.0078696115
846,0.5553641
847,0.05232708
848,0.03591958
849,0.009779086
850,0.6466951
851,0.063514575
852,0.000102249236
853,0.28418276
854,0.006112924
855,0.0025643262
856,0.23883496
857,0.21834375
858,0.18230927
859,0.34277675
860,0.6320928
861,0.21865286
862,0.007829172
863,0.29639584
864,0.0015385118
865,0.010515856
866,0.14855546
867,0.057569876
868,0.22865622
869,0.03935697
870,0.36919656
871,0.065835774
872,0.00015990644
873,0.016246734
874,0.8347435
875,0.062191673
876,0.008129083
877,0.673547
878,0.87926674
879,0.3915921
880,0.19295551
881,0.02115078
882,0.00087752345
883,0.096388005
884,0.23389795
885,0.27060428
886,0.6541052
887,0.014270366
888,0.99909353
889,0.0375872
890,0.011811016
891,0.06279474
892,0.35717908
893,0.0303779
894,0.063464746
895,0.10025178
896,0.023916086
897,0.2847592
898,0.20446663
899,0.45801076
900,0.14770608
901,0.053400017
902,0.08819372
903,0.10386192
904,0.14036179
905,0.34837696
906,0.46175537
907,0.1701724
908,0.06408592
909,0.11281547
910,0.05724655
911,0.5610511
912,0.0057112933
913,0.4853203
914,0.103397235
915,0.073088706
916,0.6404024
917,0.023231357
918,0.00023354634
919,0.09975209
920,0.10501576
921,0.71006495
922,0.24497768
923,0.3307607
924,0.07496249
925,0.4195739
926,0.03685621
927,0.08000752
928,0.22514284
929,0.8638565
930,1.6595539e-05
931,0.54955757
932,0.0440938
933,0.0047764033
934,0.24689601
935,0.007121786
936,0.45752802
937,0.045147657
938,0.0001372457
939,5.0360763e-05
940,0.1329863
941,0.17807943
942,0.2628684
943,0.09660496
944,0.06201031
945,0.06370838
946,0.30885148
947,0.311351
948,0.3900887
949,0.036733538
950,0.19548309
951,0.078572065
952,0.08871207
953,0.0162263
